"latitude","longitude","site_name","sample_id","site_number","reporting_area","p450","sod","shell","ci1","ci2","ci3","weight_initial_g","weight_final_g","weight_change_g","length_mm","width_mm","height_mm","p450_quantile","sod_quantile","shell_quantile","length_mm_quantile","height_mm_quantile","width_mm_quantile","ci1_quantile","ci2_quantile","ci3_quantile","weight_initial_g_quantile","weight_final_g_quantile","weight_change_g_quantile","log2_p450","log2_sod","log2_shell","log2_length_mm","log2_height_mm","log2_width_mm","log2_ci1","log2_ci2","log2_ci3","log2_weight_initial_g","log2_weight_final_g","log2_weight_change_g"
47.607,-122.342,"Seattle Aquarium, Pier 59","79","17","10",2380702,8.733,0.905,35.89,0.698,0.051,15.641,4.726,10.915,59.95,26.9,18.86,"in","in","in","in","in","in","in","in","in","in","in","in",0.055529711199031,-0.528072768465164,0.578004950008716,0.0402020064011542,-0.162767747013652,-0.0407164711659683,0.102007075735195,-0.0118359807579397,-0.17306470897288,-0.046647996978415,-0.016768213380892,-0.0593958683545359
47.607,-122.342,"Seattle Aquarium, Pier 59","80","17","10",4563731,1.736,0.905,36.6,0.691,0.049,16.231,5.011,11.22,61.17,26.63,18.82,"in","in","in","in","in","in","in","in","in","in","in","in",0.994356423348941,-2.85878316086461,0.578004950008716,0.0692665288373209,-0.165830794960211,-0.0552702153993406,0.130268801090522,-0.0263773065793336,-0.230780206829167,0.0067711371813998,0.0677106950748388,-0.0196353227365341
47.607,-122.342,"Seattle Aquarium, Pier 59","81","17","10",2492093,0.918,0.805,38.13,0.724,0.053,16.197,4.465,11.732,60.33,25.93,19.67,"in","in","in","in","in","in","in","in","in","in","in","in",0.121500573893795,-3.77798404989528,0.409075941040127,0.0493178351260762,-0.102100465410218,-0.09370043775666,0.189351683645233,0.0409266801156134,-0.117569596381176,0.00374587201768663,-0.0987276673461537,0.0447409775242662
47.671678,-122.406663,"Shilshole Bay","291","18","10",3787448,0.854,0.56,36.97,0.75,0.051,10.956,2.743,8.213,54.43,22.79,17.91,"in","in","in","in","in","in","in","in","in","in","in","in",0.725368747142603,-3.8822421336886,-0.114486015016886,-0.0991557111753377,-0.237332085702787,-0.279921719344658,0.144780196106361,0.0918275784156513,-0.17306470897288,-0.560259579447348,-0.801633220506462,-0.469726795494843
47.671678,-122.406663,"Shilshole Bay","292","18","10",2701769,1.541,0.575,31.4,0.681,0.05,9.482,3.022,6.46,50.46,23.11,17.64,"in","in","in","in","in","in","in","in","in","in","in","in",0.238046996168923,-3.0306832467943,-0.0763508861301149,-0.208417540924131,-0.259246862131228,-0.259805384142324,-0.0908102883018933,-0.0474082189555207,-0.20163386116965,-0.768717452426331,-0.66188418218991,-0.816101928651402
47.671678,-122.406663,"Shilshole Bay","293","18","10",1902525,12.831,0.515,28.93,0.727,0.053,11.375,3.106,8.269,53.74,25.66,20.73,"in","in","in","in","in","in","in","in","in","in","in","in",-0.267941922519599,0.0270115992884034,-0.235340409891272,-0.117561425887266,-0.0263773065793334,-0.108801473520272,-0.209008524151283,0.0468923469520024,-0.117569596381176,-0.506114205291943,-0.622330012967438,-0.459923223940985
47.671678,-122.406663,"Shilshole Bay","294","18","10",2449213,24.401,0.575,31.87,0.756,0.058,12.49,3.042,9.448,54.71,27.79,19.5,"in","out","in","in","in","in","in","in","in","in","in","in",0.0964609117923311,0.95431825966288,-0.0763508861301149,-0.091753191517852,-0.114623299051775,0.00624319059060711,-0.0693758283030294,0.103323217253481,0.0124909441831971,-0.371207273657406,-0.652367689630242,-0.267627128835532
47.6427936,-122.6967068,"Silverdale, Dyes Inlet","45","35","10",958897,11.048,0.805,33.37,0.69,0.057,17.91,5.56,12.35,59.93,28.12,21.96,"in","in","in","in","in","in","in","in","in","in","in","in",-1.2564095725367,-0.188836789051035,0.409075941040127,0.0397206266699983,0.0567806313164506,0.0232739504625805,-0.0030231608985634,-0.0284666553020606,-0.0126000367796333,0.148784586720597,0.217697040256131,0.118803043126713
47.6427936,-122.6967068,"Silverdale, Dyes Inlet","46","35","10",1900324,11.66,0.65,33.99,0.699,0.068,16.171,4.862,11.309,54.98,28.61,21.15,"in","in","in","in","in","in","in","in","in","in","in","in",-0.26961191895625,-0.111054225221228,0.100526875953965,-0.0846508403874786,0.00256024031856392,0.0481968537132282,0.0235355144607891,-0.0097705615921556,0.241972790305965,0.00142814592211915,0.0241620506739901,-0.0082366342382891
47.6427936,-122.6967068,"Silverdale, Dyes Inlet","47","35","10",1494268,16.963,0.635,33.73,0.698,0.048,12.242,3.695,8.547,56.09,25.42,17.77,"in","in","in","in","in","in","in","in","in","in","in","in",-0.616418412390081,0.42976932727221,0.0668437496976759,-0.0558141642186466,-0.24865374166007,-0.122358613604996,0.0124574709372438,-0.0118359807579397,-0.260527550223219,-0.400141477346162,-0.371813478321226,-0.412217971187682
47.6427936,-122.6967068,"Silverdale, Dyes Inlet","48","35","10",1326495,73.345,0.66,36.63,0.705,0.062,13.212,3.9,9.312,53.13,25.75,18.58,"in","out","in","in","in","in","in","in","in","in","in","in",-0.788238096428432,2.54207660556679,0.122553182283964,-0.134031034427361,-0.184346921306095,-0.103750211652012,0.131450853627677,0.00256024031856392,0.1087062594425,-0.290131875867201,-0.293913718717766,-0.288545035324406
47.66142,-122.49884,"Skiff Point","257","24","10",12721940,4.066,0.49,31.97,0.73,0.053,16.155,4.365,11.79,60.75,27.57,22.02,"in","in","in","in","in","in","in","in","in","in","in","in",2.4733894484009,-1.63093989346435,-0.307131092959282,0.0593266614800738,0.0607170458756208,-0.00522337659976401,-0.0648561033003623,0.0528334467997875,-0.117569596381176,0,-0.131406188837936,0.0518557196344355
47.66142,-122.49884,"Skiff Point","258","24","10",2870483,3.933,0.62,33.06,0.708,0.053,15.716,4.581,11.135,59.33,27.4,20.72,"in","in","in","in","in","in","in","in","in","in","in","in",0.325436177483257,-1.67891992236618,0.0323553733123854,0.0252040355595599,-0.0270734200021943,-0.0141467507620657,-0.0164881227885688,0.0086863431154054,-0.117569596381176,-0.0397466776940395,-0.061725279836731,-0.0306064405575373
47.66142,-122.49884,"Skiff Point","259","24","10",5003819,1.755,0.59,34.45,0.716,0.056,13.484,3.83,9.654,55.7,24.87,20.23,"in","in","in","in","in","in","in","in","in","in","in","in",1.12717227073775,-2.84307907811716,-0.0391978877126488,-0.0658804196730376,-0.0616011031304652,-0.153916136393048,0.0429291355107712,0.0248965702966644,-0.0381351288867709,-0.260732218168516,-0.320043450542419,-0.236509266788087
47.66142,-122.49884,"Skiff Point","260","24","10",1852789,9.362,0.535,34.91,0.675,0.05,11.933,3.878,8.055,54.32,22.81,18.62,"in","in","in","in","in","in","in","in","in","in","in","in",-0.306158740817549,-0.427733343597132,-0.180373950673343,-0.1020742676557,-0.181244350129954,-0.278656197297817,0.0620655094718706,-0.0601755150293986,-0.20163386116965,-0.437023963141902,-0.302075039247946,-0.497751504638758
47.63237,-122.37869,"Smith Cove, Terminal 91","92","15","10",2166611,5.577,0.81,41.05,0.725,0.065,18.864,5.191,13.673,59.5,27.07,20.68,"in","in","in","in","in","in","out","in","in","in","in","in",-0.0804171832298884,-1.17506083766845,0.418009065810135,0.0293319211822367,-0.0298612373738135,-0.0316277563949911,0.295807374584284,0.042917977934705,0.176877762084079,0.223654872827037,0.11862464503709,0.265621821457093
47.63237,-122.37869,"Smith Cove, Terminal 91","93","15","10",7730819,3.914,0.845,34,0.69,0.075,12.463,3.862,8.601,48.58,27.11,19.21,"in","in","in","in","in","in","in","in","out","in","in","in",1.7547639267971,-1.68590635268228,0.479038499207694,-0.263195257264567,-0.136239904023221,-0.029497530772243,0.0239598989441814,-0.0284666553020606,0.383328639551506,-0.374329365694913,-0.308039678404088,-0.403131688271009
47.63237,-122.37869,"Smith Cove, Terminal 91","94","15","10",1618147,7.69,0.605,34.65,0.706,0.053,11.287,3.319,7.968,53.33,23.5,18.35,"in","in","in","in","in","in","in","in","in","in","in","in",-0.501514659159458,-0.711566510459897,-0.0029776997998955,-0.128610419217438,-0.202317359958173,-0.235661887157593,0.0512805049436932,0.0046051663035884,-0.117569596381176,-0.517318671069688,-0.526639213276439,-0.513418446164608
47.63237,-122.37869,"Smith Cove, Terminal 91","95","15","10",4318288,13.201,0.7,33.24,0.683,0.058,13.818,4.386,9.432,54.59,26.28,19.78,"in","in","in","in","in","in","in","in","in","in","in","in",0.914602130360481,0.068025206763191,0.207442079870477,-0.0949210501540141,-0.0940549969296372,-0.0743573682876251,-0.008654465310538,-0.0431774386775013,0.0124909441831971,-0.225431933638724,-0.124482030681145,-0.270072375252926
47.17650485,-122.9046464,"Squaxin Island","198","38","13",9659247,2.864,0.85,34.22,0.679,0.059,14.945,4.792,10.153,55.65,25.47,20.93,"in","in","in","in","in","in","in","in","in","in","in","in",2.07605339214249,-2.13651861604483,0.487549999063212,-0.0671760596711099,-0.012525111433039,-0.11952368433576,0.0332649124085306,-0.05165144272286,0.0371529984174661,-0.112317853587269,0.00324006543404683,-0.163801921949618
47.17650485,-122.9046464,"Squaxin Island","199","38","13",5609584,16.642,0.955,36.6,0.663,0.055,14.664,4.938,9.726,56.2,25.49,18.55,"in","in","in","in","in","in","in","in","in","in","in","in",1.2920364522638,0.40220681014574,0.655587890961259,-0.0529876167921431,-0.186678236180582,-0.118391270587753,0.130268801090522,-0.086054146855004,-0.0641303374197156,-0.13970205961284,0.046538993788043,-0.225789501993991
47.17650485,-122.9046464,"Squaxin Island","200","38","13",6607122,0.0025,0.925,30.39,0.666,0.051,16.298,5.447,10.851,59.63,27.71,21.61,"in","in","in","in","in","in","in","in","in","in","in","in",1.52816465020544,-12.2984062984217,0.609540523441822,0.0324805895237384,0.033601649170759,0.00208406687146218,-0.137978172558588,-0.0795408398963297,-0.17306470897288,0.0127141851957719,0.188074024485705,-0.0678799948557587
47.17650485,-122.9046464,"Squaxin Island","201","38","13",2867682,6.788,0.695,37.97,0.719,0.055,11.981,3.361,8.62,54.05,22.13,18.98,"in","in","in","in","in","in","in","in","in","in","in","in",0.324027717067606,-0.891563543766423,0.197100135649017,-0.109263129278419,-0.153617430667639,-0.322319192808943,0.183285151538206,0.0309287534717058,-0.0641303374197156,-0.431232422206829,-0.508497300046737,-0.399948224256229
47.7296079,-122.5506191,"Suquamish Stormwater Outfall","5","34","10",5049235,0.512,1.015,35.78,0.688,0.052,12.915,4.034,8.881,55.52,23.69,18.87,"in","in","in","in","in","in","in","in","in","in","in","in",1.14020749042817,-4.62033439330909,0.743494980110686,-0.0705501793221707,-0.162003000088303,-0.224044445369723,0.0975785399710258,-0.0326544522654941,-0.145050332803283,-0.322933107147364,-0.245176758741777,-0.356913960484617
47.7296079,-122.5506191,"Suquamish Stormwater Outfall","6","34","10",1547925,6.049,1.065,35.18,0.655,0.055,16.868,5.826,11.042,58.65,26.34,20.32,"in","in","in","in","in","in","in","in","in","in","in","in",-0.565521762235306,-1.05785344795977,0.812868683151348,0.00857336101543917,-0.0551970209165822,-0.0710672983534404,0.0731806353910784,-0.103568110542779,-0.0641303374197156,0.0623081761264072,0.285117858785609,-0.0427064924407502
47.7296079,-122.5506191,"Suquamish Stormwater Outfall","7","34","10",5631535,2.326,1.02,17.66,0.658,0.059,15.689,5.359,10.33,55.96,35.5,29.45,"in","in","in","in","out","out","out","in","in","in","in","in",1.2976708804903,-2.43669901183587,0.750584404897006,-0.0591617847356784,0.480170211029075,0.359496380669452,-0.921089504432417,-0.0969754332323504,0.0371529984174661,-0.0422273511983387,0.164575973356554,-0.138867744480267
47.7296079,-122.5506191,"Suquamish Stormwater Outfall","8","34","10",2072179,14.39,0.985,24.46,0.659,0.072,14.717,5.017,9.7,51.31,31.55,24.5,"in","in","in","in","in","out","out","in","out","in","in","in",-0.144708701998684,0.192444578318574,0.700210882381886,-0.184317721709016,0.214684326201185,0.189317361259957,-0.451150443553496,-0.0947845519595401,0.324434950497937,-0.134497136696386,0.069437095409558,-0.229651346270837
47.259189,-122.434689,"Thea Foss Waterway","118","46","11",735845,8.373,0.87,33.32,0.69,0.047,13.637,4.224,9.414,58.63,28.6,16.85,"in","in","in","in","in","in","in","in","in","in","in","in",-1.63838352305045,-0.588805483521863,0.521102558774238,0.00808130949604141,-0.325348831619527,0.047692503055797,-0.00518644671533495,-0.0284666553020606,-0.290901199266738,-0.244454449434366,-0.178778007996285,-0.272828240543435
47.259189,-122.434689,"Thea Foss Waterway","119","46","11",1453865,13.402,0.89,36.26,0.696,0.054,14.575,4.425,10.151,57.26,24.62,19.86,"in","in","in","in","in","in","in","in","in","in","in","in",-0.655964021334975,0.0898262984738275,0.553892493891908,-0.0260300769010789,-0.0882318001603744,-0.168491882125497,0.116804077663275,-0.0159757111188637,-0.0906025487809066,-0.148484867177505,-0.111710387497017,-0.164086140831721
47.259189,-122.434689,"Thea Foss Waterway","120","46","11",3073516,13.817,0.925,35.84,0.68,0.051,13.158,4.211,8.947,55.99,24.13,18.48,"in","in","in","in","in","in","in","in","in","in","in","in",0.424032661411504,0.133822392490856,0.609540523441822,-0.058388567187439,-0.192132666272691,-0.197494728394203,0.0999957899767217,-0.04952827082989,-0.17306470897288,-0.296040532757976,-0.183224967185645,-0.346232077189485
47.259189,-122.434689,"Thea Foss Waterway","121","46","11",35791207,23.09,0.95,34.25,0.686,0.06,16.603,5.209,11.395,57.47,26.45,21.89,"out","in","in","in","in","in","in","in","in","in","in","in",3.96567595798725,0.874646159352391,0.648014671256458,-0.0207486980650229,0.0521745314921981,-0.0650549216085666,0.0345291406543687,-0.0368544407947794,0.0614005446641433,0.0394631954314386,0.123618594395963,0.00269292591997024
47.259189,-122.434689,"Thea Foss Waterway","122","46","11",8793140,0.255,0.85,6.99,0.322,0.012,7.997,5.419,2.578,60.02,27.49,22.34,"in","in","in","in","in","in","out","out","out","in","in","out",1.94052110479533,-5.62598095645023,0.487549999063212,0.0418855716978568,0.0815317627945668,-0.00941573709700162,-2.25821048670545,-1.12800232885297,-2.26052755022322,-1.01444995759583,0.18063880443129,-2.14138382987104
47.44896,-122.372267,"Three Tree Point","277","22","11",8438404,9.208,0.73,34.26,0.742,0.059,14.346,3.699,10.647,56.66,25.69,21.35,"in","in","in","in","in","in","in","in","in","in","in","in",1.88111282617756,-0.451662275176856,0.267983621805527,-0.0412271455223332,0.0161386468191047,-0.107115753709138,0.0349503040031163,0.0763561696532113,0.0371529984174661,-0.171332214719942,-0.370252542230744,-0.0952610184505885
47.44896,-122.372267,"Three Tree Point","278","22","11",9704455,8.998,0.765,35.94,0.723,0.058,18.699,5.187,13.512,61.52,27.04,22.6,"in","in","in","in","in","in","in","in","in","in","in","in",2.08278985977766,-0.48494574173004,0.335546905618162,0.0774977560613948,0.098225349613802,-0.0332274923277704,0.104015561429059,0.0389326299835258,0.0124909441831971,0.210980367979315,0.117512527008699,0.248533234568697
47.44896,-122.372267,"Three Tree Point","279","22","11",10493027,9.76,0.955,34.39,0.717,0.061,17.14,4.853,12.287,58.67,27.77,21.93,"in","in","in","in","in","in","in","in","in","in","in","in",2.19550168359193,-0.367668960858838,0.655587890961259,0.00906524477093344,0.0548083889848454,0.00520453320889111,0.0404142684459083,0.0269101017343128,0.0852472866185112,0.085386358847136,0.021489017409459,0.111424710887923
47.44896,-122.372267,"Three Tree Point","280","22","11",2838173,3.697,0.8,34.71,0.724,0.064,17.388,4.791,12.597,58.17,29.72,20.99,"in","in","in","in","in","in","in","in","in","in","in","in",0.309105197121623,-1.76819506512184,0.400087157812873,-0.00328244307248308,-0.00839525639659395,0.103111471928641,0.0537765177477636,0.0409266801156134,0.154509949055625,0.106111250125359,0.00293897077765,0.147372195323484
48.0617,-122.2939,"Tulalip Bay","135","67","8.2",6050177,20.048,0.875,36.23,0.723,0.053,13.663,3.783,9.88,57.05,25.16,19,"in","in","in","in","in","in","in","in","in","in","in","in",1.40112001553333,0.670836306012774,0.529370174757839,-0.0313308607243878,-0.152098004470438,-0.137190721730665,0.115609958372405,0.0389326299835258,-0.117569596381176,-0.241706458049456,-0.337857066305363,-0.203125051760649
48.0617,-122.2939,"Tulalip Bay","136","67","8.2",3475077,0.135,0.945,33.45,0.703,0.051,12.711,3.779,8.932,55.93,25.61,18.64,"in","in","in","in","in","in","in","in","in","in","in","in",0.601187611104336,-6.54351879625826,0.640401487146583,-0.0599354169148509,-0.179695563034468,-0.111615391012486,0.000431363447940845,-0.00153832789505672,-0.17306470897288,-0.34590321606768,-0.339383324094777,-0.348652842410216
48.0617,-122.2939,"Tulalip Bay","137","67","8.2",7541126,9.075,0.855,35.91,0.727,0.056,15.722,4.293,11.429,58.73,26.08,20.78,"in","in","in","in","in","in","in","in","in","in","in","in",1.71892262096146,-0.472652465538611,0.496011577811408,0.0105398905969956,-0.0229017687845363,-0.0853787743788773,0.102810805583775,0.0468923469520024,-0.0381351288867709,-0.0391959956945209,-0.155401669906915,0.0069911793088197
48.0617,-122.2939,"Tulalip Bay","138","67","8.2",5438127,0.787,0.835,34.98,0.717,0.063,16.224,4.593,11.631,57.09,27.59,21.11,"in","in","in","in","in","in","in","in","in","in","in","in",1.24725250991197,-4.0001145678016,0.461863355399562,-0.0303196849052536,-0.000170844341592265,-0.00417718725668181,0.0649554418407698,0.0269101017343128,0.131789872555541,0.00614880685061444,-0.0579510591337948,0.0322671422396475
48.0617,-122.2939,"Tulalip Bay","139","67","8.2",4707732,6.443,0.735,29.34,0.677,0.041,8.616,2.785,5.831,52.35,22.25,17.06,"in","in","in","in","in","in","in","in","in","in","in","in",1.03917485950352,-0.966817513887655,0.277831407761875,-0.155368210082261,-0.307479776370458,-0.314517307868832,-0.188705976407493,-0.0559071833925951,-0.487938046326291,-0.906890595608519,-0.779710515127345,-0.963892770809537
48.0617,-122.2939,"Tulalip Bay","140","67","8.2",5420960,1.035,1,34.31,0.709,0.064,17.508,5.091,12.417,57.93,26.74,23.36,"in","in","in","in","in","in","in","in","in","in","in","in",1.24269102764382,-3.6049193409224,0.722015252700235,-0.0092470822286253,0.145942851191269,-0.049323178516602,0.037054278476772,0.0107226102719242,0.154509949055625,0.116033538486321,0.0905612229090808,0.126608655718758
48.0697859,-122.2997764,"Tulalip Reservation","190","70","8.2",9509258,2.633,0.845,30.68,0.673,0.055,14.546,4.754,9.792,56.37,27.92,20.28,"in","in","in","in","in","in","in","in","in","in","in","in",2.05347543909773,-2.25784258726302,0.479038499207694,-0.0486301797592202,-0.0580397706854076,0.0129762975996976,-0.124276364577949,-0.0644565123572748,-0.0641303374197156,-0.15135826919091,-0.00824593941230425,-0.216032535540038
48.0697859,-122.2997764,"Tulalip Reservation","191","70","8.2",3760566,3.166,0.82,34.18,0.694,0.049,16.675,5.106,11.569,61.83,26.18,20.91,"in","in","in","in","in","in","in","in","in","in","in","in",0.715092483197271,-1.99188885317191,0.435711067543594,0.0847492583599808,-0.0139043610991689,-0.079857546664714,0.0315775495952565,-0.0201273543893311,-0.230780206829167,0.0457060108065836,0.0948056950523801,0.0245561676298507
48.0697859,-122.2997764,"Tulalip Reservation","192","70","8.2",4598260,0.0025,0.83,31.39,0.691,0.046,12.472,3.856,8.616,57.07,25.37,18.96,"in","in","in","in","in","in","in","in","in","in","in","in",1.00523070884284,-12.2984062984217,0.453198494272435,-0.0308251842239814,-0.155138458790489,-0.125199124546015,-0.0912698184987675,-0.0263773065793336,-0.321928094887362,-0.373287917454942,-0.310282791124777,-0.400617843688482
48.0697859,-122.2997764,"Tulalip Reservation","193","70","8.2",2520935,10.007,0.64,33.48,0.699,0.046,13.535,4.073,9.461,58.97,26.45,18.12,"in","in","in","in","in","in","in","in","in","in","in","in",0.138101586097012,-0.331612480526438,0.07815906292551,0.016423446921484,-0.220514467642513,-0.0650549216085666,0.00172468046946105,-0.0097705615921556,-0.321928094887362,-0.2552858630504,-0.231296028351324,-0.265643413304676
47.052362,-122.910912,"West Bay Park","182","73","13",10107487,2.621,0.78,32.44,0.672,0.057,13.897,4.557,9.339,54.67,25.27,20.84,"in","in","in","in","in","in","in","in","in","in","in","in",2.14149510893069,-2.26443275498067,0.363561281787758,-0.0928083717008483,-0.01874214541024,-0.13089697966518,-0.0438010278636097,-0.0666017841888315,-0.0126000367796333,-0.217207274291143,-0.0693034721314991,-0.284368016042353
47.052362,-122.910912,"West Bay Park","183","73","13",4200104,9.357,0.66,33.46,0.719,0.067,17.47,4.901,12.569,57.21,28.8,22.8,"in","in","in","in","in","in","in","in","in","in","in","in",0.874567717317551,-0.428504055213778,0.122553182283964,-0.0272904028665193,0.110936401363356,0.0577461677197201,0.00086259795746994,0.0309287534717058,0.220599139513397,0.112898857651395,0.0356883040550175,0.14416187363442
47.052362,-122.910912,"West Bay Park","184","73","13",15718988,5.789,0.845,35.01,0.696,0.058,16.96,5.149,11.81,58.76,26.24,21.88,"out","in","in","in","in","in","in","in","in","in","in","in",2.77857909969786,-1.12123595208021,0.479038499207694,0.0112766486558482,0.0515153151038084,-0.076554923991871,0.0661922143476215,-0.0159757111188637,0.0124909441831971,0.0701554192978356,0.106904427442718,0.0543009660518304
47.052362,-122.910912,"West Bay Park","185","73","13",4006827,0.745,0.805,30.99,0.66,0.043,11.931,4.06,7.872,56.79,24.55,18.22,"in","in","in","in","in","in","in","in","in","in","in","in",0.806602886858002,-4.07923777795956,0.409075941040127,-0.0379208354755703,-0.212574463886698,-0.172599619407899,-0.109772092494667,-0.0925969927217761,-0.419225296242277,-0.437265782626359,-0.2359081152822,-0.53090587289345
47.66586,-122.56698,"Williams Olson Park","252","26","10",5178290,0.0025,0.575,36.21,0.726,0.051,15.695,4.295,11.4,60.77,26.83,19.31,"in","in","in","in","in","in","in","in","in","in","in","in",1.17661842880484,-12.2984062984217,-0.0763508861301149,0.0598015446446279,-0.128749258738098,-0.0444755893494337,0.114813329395295,0.0449065310281586,-0.17306470897288,-0.0416757216832485,-0.154729711328913,0.00332582570677722
47.66586,-122.56698,"Williams Olson Park","254","26","10",1570656,3.468,0.615,34.1,0.713,0.057,15.422,4.432,10.99,57.8,26.13,21.34,"in","in","in","in","in","in","in","in","in","in","in","in",-0.544490093184225,-1.86044621008725,0.0206735682647498,-0.0124882545123906,0.0154627531356768,-0.0826155192899341,0.0281968918306522,0.0188390594762962,-0.0126000367796333,-0.0669908775048056,-0.10942996130555,-0.0495166123960958
47.66586,-122.56698,"Williams Olson Park","255","26","10",1267046,5.287,0.785,31.68,0.652,0.047,11.539,4.013,7.527,54.26,24.95,17.55,"in","in","in","in","in","in","in","in","in","in","in","in",-0.854388431655377,-1.25210078192814,0.372779811817137,-0.103668699618566,-0.266626392496825,-0.149282828385332,-0.078002512001273,-0.110191052736514,-0.290901199266738,-0.485462548938161,-0.252706686574743,-0.595561122102361
47.66586,-122.56698,"Williams Olson Park","256","26","10",4252322,17.073,0.71,33.86,0.659,0.05,10.175,3.469,6.705,51.08,23.38,16.58,"in","in","in","in","in","in","in","in","in","in","in","in",0.892393512675441,0.439094571544702,0.227906182430192,-0.190799222197708,-0.348653416192998,-0.243047714078298,0.0180071258147592,-0.0947845519595401,-0.20163386116965,-0.666951956111754,-0.462868002068356,-0.762398761440853
