"Group1","Group2","Z","P.unadj","P.adj","Significant"
"Eagle Harbor Dr","Reach Island",-2.20650318462497,0.0273,0.2321,"No"
"Elliott Bay, Harbor Island, Pier 17","Suquamish, Stormwater Outfall",2.22609912765006,0.026,0.2321,"No"
"Chambers Bay Park","Eagle Harbor Dr",2.20258399601995,0.0276,0.2323,"No"
"Commencement Bay Skookum","Meyer's Point, Henderson Inlet",2.21042237322999,0.0271,0.2326,"No"
"Point Defiance Ferry","Squaxin Island",-2.20650318462497,0.0273,0.2328,"No"
"Cap Sante","Elliott Bay, Harbor Island, Pier 17",-2.20258399601995,0.0276,0.233,"No"
"Broad Spit","Rocky Point",-2.20731534773934,0.0273,0.233,"No"
"Salmon Beach","Squaxin Island",-2.21826075044002,0.0265,0.233,"No"
"Kopachuck State Park","Penn Cove Reference",2.21042237322999,0.0271,0.2333,"No"
"Elliot Bay Myrtle Edwards","Kopachuck State Park",-2.21349027529383,0.0269,0.2337,"No"
"Donkey Creek Delta","Miller Creek",-2.20258399601995,0.0276,0.2337,"No"
"Jamestown","Minter Bay",-2.21102684626797,0.027,0.2337,"No"
"N Avenue Park","Oak Bay County Park",2.21434156183501,0.0268,0.2339,"No"
"Filucy Bay","Thea Foss Waterway",2.21183780028428,0.027,0.2339,"No"
"Filucy Bay","Purdy, Burley Lagoon",2.21434156183501,0.0268,0.2347,"No"
"Everett Harbor","Salmon Beach",2.19474561880992,0.0282,0.2356,"No"
"Silverdale, Dyes Inlet","Tulalip Reservation",-2.19474561880992,0.0282,0.2363,"No"
"Brackenwood Lane","Kingston Marina",-2.1908264302049,0.0285,0.2365,"No"
"Kopachuck State Park","Oak Bay County Park",2.1908264302049,0.0285,0.2372,"No"
"Locust Beach","N Avenue Park",-2.18690724159988,0.0287,0.2381,"No"
"Everett Harbor","Point Defiance Ferry",2.18298805299486,0.029,0.2398,"No"
"Eagle Harbor Dr","Port Angeles Yacht Club",-2.17954296884538,0.0293,0.2412,"No"
"Commencement Bay Skookum","Penn Cove Reference",2.17514967578483,0.0296,0.2417,"No"
"Commencement Bay Skookum","Elliot Bay Myrtle Edwards",2.17630958757893,0.0295,0.2425,"No"
"Eld Inlet","Salmon Beach",2.17514967578483,0.0296,0.2425,"No"
"Mukilteo","Williams Olson Park",2.16731129857479,0.0302,0.2459,"No"
"Kopachuck State Park","Locust Beach",2.16339210996978,0.0305,0.2461,"No"
"Eastsound, Fishing Bay","Mukilteo",-2.16339210996978,0.0305,0.2468,"No"
"Manchester, Stormwater Outfall","Meyer's Point, Henderson Inlet",2.15947292136476,0.0308,0.2471,"No"
"Eld Inlet","Point Defiance Ferry",2.16339210996978,0.0305,0.2476,"No"
"Gig Harbor Boat Launch","Miller Creek",-2.15947292136476,0.0308,0.2478,"No"
"Commencement Bay, Dick Gilmur Launch","Miller Creek",-2.15555373275974,0.0311,0.2481,"No"
"Commencement Bay Skookum","Oak Bay County Park",2.15555373275974,0.0311,0.2489,"No"
"Arroyo Beach","Hood Canal Holly",2.14720274842128,0.0318,0.2519,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Filucy Bay",-2.13987697833967,0.0324,0.2523,"No"
"Minter Bay","Seattle Aquarium, Pier 59",2.1477153555497,0.0317,0.2523,"No"
"Edmonds Marina","Meyer's Point, Henderson Inlet",2.13987697833967,0.0324,0.253,"No"
"Miller Creek","Purdy, Burley Lagoon",2.13987697833967,0.0324,0.2537,"No"
"Discovery Bay","Filucy Bay",-2.13595778973465,0.0327,0.254,"No"
"Jamestown","Mukilteo",-2.14233475007323,0.0322,0.2543,"No"
"Maple Hollow Park","Salmon Beach",2.13987697833967,0.0324,0.2544,"No"
"Miller Creek","Thea Foss Waterway",2.1333452373306,0.0329,0.255,"No"
"Blair Waterway","Silverdale, Dyes Inlet",2.13987697833967,0.0324,0.2551,"No"
"Chimacum Creek delta","Three Tree Point",-2.13203860112963,0.033,0.2551,"No"
"Commencement Bay Skookum","Locust Beach",2.12811941252462,0.0333,0.2555,"No"
"Hood Canal Holly","Purdy, Dexters",-2.12945498203672,0.0332,0.256,"No"
"Maple Hollow Park","Point Defiance Ferry",2.12811941252462,0.0333,0.2562,"No"
"Manchester, Stormwater Outfall","Penn Cove Reference",2.1242002239196,0.0337,0.2573,"No"
"Elliot Bay Myrtle Edwards","Manchester, Stormwater Outfall",-2.12260414976851,0.0338,0.2576,"No"
"Meyer's Point, Henderson Inlet","Tulalip Bay",-2.1180062993376,0.0342,0.2598,"No"
"Kitsap St Boat Launch","Three Tree Point",-2.11244265810455,0.0346,0.2627,"No"
"Chimacum Creek delta","Des Moines Marina",-2.10460428089451,0.0353,0.2628,"No"
"Elliott Bay, Harbor Island, Pier 17","Smith Cove, Terminal 91",2.10852346949953,0.035,0.2631,"No"
"Elliott Bay, Harbor Island, Pier 17","Maristone Island",2.10941978731326,0.0349,0.2632,"No"
"Chimacum Creek delta","Commencement Bay, Milwaukee Waterway",-2.11021058719688,0.0348,0.2634,"No"
"Eagle Harbor Dr","Kingston Marina",-2.10460428089451,0.0353,0.2635,"No"
"Edmonds Marina","Elliot Bay Myrtle Edwards",2.10194821214912,0.0356,0.2638,"No"
"Shilshole Bay","Three Tree Point",-2.10068509228949,0.0357,0.2639,"No"
"Manchester, Stormwater Outfall","Oak Bay County Park",2.10460428089451,0.0353,0.2642,"No"
"Edmonds Marina","Penn Cove Reference",2.10460428089451,0.0353,0.2649,"No"
"Lions Park","Meyer's Point, Henderson Inlet",2.09284671507946,0.0364,0.2669,"No"
"Hood Canal Holly","Tulalip Reservation",-2.09510893393935,0.0362,0.2669,"No"
"Brackenwood Lane","Rocky Point",-2.09284671507946,0.0364,0.2677,"No"
"Des Moines Marina","Kitsap St Boat Launch",2.08500833786942,0.0371,0.2679,"No"
"Commencement Bay, Milwaukee Waterway","Kitsap St Boat Launch",2.08955464957749,0.0367,0.2684,"No"
"Edmonds Marina","Oak Bay County Park",2.08500833786942,0.0371,0.2686,"No"
"Elliot Bay Myrtle Edwards","Tulalip Bay",-2.08755180346589,0.0368,0.269,"No"
"Mukilteo","Seattle Aquarium, Pier 59",2.08500833786942,0.0371,0.2693,"No"
"Commencement Bay, Milwaukee Waterway","Shilshole Bay",2.07716108700585,0.0378,0.2696,"No"
"Chimacum Creek delta","Edmonds Ferry",-2.0810891492644,0.0374,0.2698,"No"
"Chuckanut, Clark's Point","Three Tree Point",-2.08500833786942,0.0371,0.27,"No"
"Locust Beach","Manchester, Stormwater Outfall",-2.07716996065939,0.0378,0.2702,"No"
"Penn Cove Reference","Tulalip Bay",-2.07936699522806,0.0376,0.2702,"No"
"Aiston Preserve","Filucy Bay",-2.07325077205437,0.0381,0.2708,"No"
"Filucy Bay","Rich Passage",2.07716996065939,0.0378,0.2709,"No"
"Des Moines Marina","Shilshole Bay",2.07325077205437,0.0381,0.2714,"No"
"Donkey Creek Delta","Elliott Bay, Harbor Island, Pier 17",-2.06933158344935,0.0385,0.2727,"No"
"Chuckanut, Clark's Point","Des Moines Marina",-2.0575740176343,0.0396,0.2729,"No"
"Chimacum Creek delta","North Camano",-2.04973564042426,0.0404,0.2734,"No"
"Chuckanut, Clark's Point","Commencement Bay, Milwaukee Waterway",-2.06063633691034,0.0393,0.2736,"No"
"Edmonds Marina","Locust Beach",2.0575740176343,0.0396,0.2736,"No"
"Edmonds Ferry","Kitsap St Boat Launch",2.06149320623932,0.0393,0.2737,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Miller Creek",-2.06541239484433,0.0389,0.2739,"No"
"Edmonds Ferry","Shilshole Bay",2.04973564042426,0.0404,0.274,"No"
"Filucy Bay","Raft Island Park",2.05365482902928,0.04,0.2741,"No"
"Friday Harbor","Meyer's Point, Henderson Inlet",2.06394128692945,0.039,0.2742,"No"
"Elliot Bay Myrtle Edwards","Lions Park",-2.05237396186259,0.0401,0.2743,"No"
"Lions Park","Penn Cove Reference",2.0575740176343,0.0396,0.2743,"No"
"Broad Spit","Purdy, Dexters",-2.06580526791167,0.0388,0.2743,"No"
"Discovery Bay","Miller Creek",-2.06149320623932,0.0393,0.2744,"No"
"Arroyo Beach","Filucy Bay",-2.05074528848026,0.0403,0.2747,"No"
"Filucy Bay","South of Skunk Island",2.04973564042426,0.0404,0.2747,"No"
"Oak Bay County Park","Tulalip Bay",-2.05790071516721,0.0396,0.2747,"No"
"Meyer's Point, Henderson Inlet","Squaxin Island",-2.05365482902928,0.04,0.2748,"No"
"Chimacum Creek delta","Penrose Point State Park",-2.06149320623932,0.0393,0.2751,"No"
"Reach Island","Salmon Beach",2.04581645181924,0.0408,0.2753,"No"
"Elliot Bay Myrtle Edwards","Friday Harbor",-2.02613787818125,0.0428,0.2759,"No"
"Kitsap St Boat Launch","Penrose Point State Park",-2.04189726321423,0.0412,0.2759,"No"
"Arroyo Beach","Broad Spit",2.04059086701255,0.0413,0.2761,"No"
"Chuckanut, Clark's Point","Edmonds Ferry",-2.03405888600419,0.0419,0.2765,"No"
"Elliott Bay, Harbor Island, Pier 17","Gig Harbor Boat Launch",2.02622050879416,0.0427,0.2765,"No"
"Everett Harbor","Meyer's Point, Henderson Inlet",2.03013969739917,0.0423,0.2765,"No"
"Lions Park","Oak Bay County Park",2.03797807460921,0.0416,0.2765,"No"
"Chambers Bay Park","Salmon Beach",2.04189726321423,0.0412,0.2766,"No"
"Broad Spit","Tulalip Reservation",-2.03677755922907,0.0417,0.2767,"No"
"Kitsap St Boat Launch","North Camano",-2.03013969739917,0.0423,0.2771,"No"
"Point Defiance Ferry","Reach Island",-2.03405888600419,0.0419,0.2771,"No"
"Silverdale, Dyes Inlet","Skiff Point",-2.02622050879416,0.0427,0.2771,"No"
"Blair Waterway","Hood Canal Holly",2.03500334976896,0.0419,0.2772,"No"
"Salmon Bay, Commodore Park","Silverdale, Dyes Inlet",2.04189726321423,0.0412,0.2772,"No"
"Chimacum Creek delta","West Bay Park",-2.03797807460921,0.0416,0.2772,"No"
"Locust Beach","Tulalip Bay",-2.02784792308201,0.0426,0.2773,"No"
"Friday Harbor","Penn Cove Reference",2.02676059921454,0.0427,0.2774,"No"
"Commencement Bay, Dick Gilmur Launch","Elliott Bay, Harbor Island, Pier 17",-2.02230132018914,0.0431,0.2778,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Minter Bay",-2.01838213158412,0.0436,0.2778,"No"
"Chambers Bay Park","Point Defiance Ferry",2.03013969739917,0.0423,0.2778,"No"
"Penrose Point State Park","Shilshole Bay",2.03013969739917,0.0423,0.2784,"No"
"North Camano","Shilshole Bay",2.01838213158412,0.0436,0.2785,"No"
"Penn Cove Reference","Squaxin Island",-2.01838213158412,0.0436,0.2791,"No"
"Chuckanut, Clark's Point","Penrose Point State Park",-2.0144629429791,0.044,0.2798,"No"
"Kitsap St Boat Launch","West Bay Park",-2.01838213158412,0.0436,0.2798,"No"
"Friday Harbor","Oak Bay County Park",2.00610466159515,0.0448,0.2803,"No"
"Lions Park","Locust Beach",2.01054375437409,0.0444,0.2805,"No"
"Browns Point Lighthouse","Chimacum Creek delta",2.00662456576907,0.0448,0.2806,"No"
"Chuckanut, Clark's Point","North Camano",-2.00270537716405,0.0452,0.2807,"No"
"Eld Inlet","Meyer's Point, Henderson Inlet",2.01054375437409,0.0444,0.2811,"No"
"Elliott Bay, Harbor Island, Pier 17","Purdy, Burley Lagoon",2.00662456576907,0.0448,0.2812,"No"
"Miller Creek","Rich Passage",2.00270537716405,0.0452,0.2813,"No"
"Port Angeles Yacht Club","Salmon Beach",2.00351947234638,0.0451,0.2814,"No"
"Elliot Bay Myrtle Edwards","Squaxin Island",-2.01106208662381,0.0443,0.2814,"No"
"Eagle Harbor Dr","Rocky Point",-2.00662456576907,0.0448,0.2818,"No"
"Aiston Preserve","Miller Creek",-1.99878618855903,0.0456,0.282,"No"
"Shilshole Bay","West Bay Park",-2.00662456576907,0.0448,0.2825,"No"
"Oak Bay County Park","Squaxin Island",-1.99878618855903,0.0456,0.2827,"No"
"Chimacum Creek delta","Madrona Pont",-1.99486699995401,0.0461,0.2834,"No"
"Point Defiance Ferry","Port Angeles Yacht Club",-1.99063970430986,0.0465,0.2837,"No"
"Everett Harbor","Penn Cove Reference",1.99486699995401,0.0461,0.284,"No"
"Blair Waterway Two","Silverdale, Dyes Inlet",1.990947811349,0.0465,0.2841,"No"
"Elliott Bay, Harbor Island, Pier 17","Thea Foss Waterway",1.99288486151874,0.0463,0.2841,"No"
"Chuckanut, Clark's Point","West Bay Park",-1.990947811349,0.0465,0.2848,"No"
"Blair Waterway","Broad Spit",1.98597906903452,0.047,0.285,"No"
"Elliot Bay Myrtle Edwards","Everett Harbor",-1.98627496148054,0.047,0.2854,"No"
"Browns Point Lighthouse","Kitsap St Boat Launch",1.98702862274398,0.0469,0.2855,"No"
"Kitsap St Boat Launch","Madrona Pont",-1.97527105692893,0.0482,0.2873,"No"
"Maple Hollow Park","Meyer's Point, Henderson Inlet",1.97527105692893,0.0482,0.2879,"No"
"Everett Harbor","Oak Bay County Park",1.97527105692893,0.0482,0.2885,"No"
"Chimacum Creek delta","N Avenue Park",-1.97135186832391,0.0487,0.2887,"No"
"Miller Creek","Raft Island Park",1.97919024553394,0.0478,0.289,"No"
"Eld Inlet","Penn Cove Reference",1.97527105692893,0.0482,0.2891,"No"
"Locust Beach","Squaxin Island",-1.97135186832391,0.0487,0.2893,"No"
"Arroyo Beach","Miller Creek",-1.96917342424901,0.0489,0.2895,"No"
"Friday Harbor","Locust Beach",1.97718634892801,0.048,0.2897,"No"
"Browns Point Lighthouse","Shilshole Bay",1.97527105692893,0.0482,0.2897,"No"
"Three Tree Point","Williams Olson Park",1.96743267971889,0.0491,0.2901,"No"
"Miller Creek","South of Skunk Island",1.97527105692893,0.0482,0.2904,"No"
"Eld Inlet","Elliot Bay Myrtle Edwards",1.96561902386115,0.0493,0.2907,"No"
"Madrona Pont","Shilshole Bay",1.96351349111387,0.0496,0.2909,"No"
"Eastsound, Fishing Bay","Three Tree Point",-1.96351349111387,0.0496,0.2915,"No"
"Browns Point Lighthouse","Chuckanut, Clark's Point",1.95959430250886,0.05,0.293,"No"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Mukilteo",-1.95567511390384,0.0505,0.2944,"No"
"Eld Inlet","Oak Bay County Park",1.95567511390384,0.0505,0.295,"No"
"Kitsap St Boat Launch","N Avenue Park",-1.95175592529882,0.051,0.2965,"No"
"Chimacum Creek delta","Kopachuck State Park",-1.9478367366938,0.0514,0.2974,"No"
"Everett Harbor","Locust Beach",1.9478367366938,0.0514,0.298,"No"
"Chuckanut, Clark's Point","Madrona Pont",-1.9478367366938,0.0514,0.2986,"No"
"Maple Hollow Park","Penn Cove Reference",1.93999835948377,0.0524,0.2991,"No"
"Maristone Island","Silverdale, Dyes Inlet",1.94341388817599,0.052,0.2992,"No"
"Kingston Marina","Salmon Beach",1.94391754808878,0.0519,0.2995,"No"
"Brackenwood Lane","Purdy, Dexters",-1.93999835948377,0.0524,0.2997,"No"
"N Avenue Park","Shilshole Bay",1.93999835948377,0.0524,0.3003,"No"
"Des Moines Marina","Eastsound, Fishing Bay",1.93607917087875,0.0529,0.3006,"No"
"Commencement Bay, Milwaukee Waterway","Williams Olson Park",1.936700711194,0.0528,0.3008,"No"
"Des Moines Marina","Williams Olson Park",1.93999835948377,0.0524,0.3009,"No"
"Cherry Point Aquatic Reserve, Conoco Phillips","Elliott Bay, Harbor Island, Pier 17",-1.93215998227373,0.0533,0.3015,"No"
"Hood Canal Holly","Salmon Bay, Commodore Park",-1.92767194946469,0.0539,0.3015,"No"
"Discovery Bay","Elliott Bay, Harbor Island, Pier 17",-1.92824079366871,0.0538,0.3017,"No"
"Kingston Marina","Point Defiance Ferry",1.93215998227373,0.0533,0.3021,"No"
"Commencement Bay, Milwaukee Waterway","Eastsound, Fishing Bay",1.93256952367012,0.0533,0.3024,"No"
"Kitsap St Boat Launch","Kopachuck State Park",-1.92824079366871,0.0538,0.3024,"No"
"Eld Inlet","Locust Beach",1.92824079366871,0.0538,0.303,"No"
"Chuckanut, Clark's Point","N Avenue Park",-1.9243216050637,0.0543,0.3033,"No"
"Jamestown","Three Tree Point",-1.92337869345252,0.0544,0.3033,"No"
"Elliot Bay Myrtle Edwards","Maple Hollow Park",-1.92843833614625,0.0538,0.3034,"No"
"Arroyo Beach","Brackenwood Lane",1.91622326676557,0.0553,0.3047,"No"
"Maple Hollow Park","Oak Bay County Park",1.92040241645868,0.0548,0.3048,"No"
"Blair Waterway Two","Filucy Bay",-1.91648322785366,0.0553,0.3051,"No"
"Kopachuck State Park","Shilshole Bay",1.91648322785366,0.0553,0.3057,"No"
"Chimacum Creek delta","Commencement Bay Skookum",-1.91256403924864,0.0558,0.306,"No"
"Minter Bay","Suquamish, Stormwater Outfall",1.91648322785366,0.0553,0.3063,"No"
"Eastsound, Fishing Bay","Edmonds Ferry",-1.91256403924864,0.0558,0.3066,"No"
"Hood Canal Holly","Skiff Point",-1.91049892541601,0.0561,0.3069,"No"
"Edmonds Ferry","Williams Olson Park",1.91648322785366,0.0553,0.3069,"No"
"Brackenwood Lane","Tulalip Reservation",-1.90864485064362,0.0563,0.3076,"No"
"Silverdale, Dyes Inlet","Thea Foss Waterway",-1.90695616102208,0.0565,0.3082,"No"
"Chuckanut, Clark's Point","Kopachuck State Park",-1.90080647343359,0.0573,0.3119,"No"
"Commencement Bay Skookum","Kitsap St Boat Launch",1.89296809622355,0.0584,0.3127,"No"
"Commencement Bay, Milwaukee Waterway","Jamestown",1.89838458362537,0.0576,0.313,"No"
"Locust Beach","Maple Hollow Park",-1.89296809622355,0.0584,0.3133,"No"
"Penrose Point State Park","Williams Olson Park",1.89688728482857,0.0578,0.3135,"No"
"Cap Sante","Minter Bay",-1.89296809622355,0.0584,0.3139,"No"
"Broad Spit","Salmon Bay, Commodore Park",-1.8952674794014,0.0581,0.3141,"No"
"Eastsound, Fishing Bay","Penrose Point State Park",-1.89296809622355,0.0584,0.3145,"No"
"Des Moines Marina","Jamestown",1.89332590136733,0.0583,0.3148,"No"
"Seattle Aquarium, Pier 59","Three Tree Point",-1.88512971901352,0.0594,0.3171,"No"
"Broad Spit","Skiff Point",-1.8807536250601,0.06,0.3172,"No"
"Eastsound, Fishing Bay","North Camano",-1.8812105304085,0.0599,0.3174,"No"
"North Camano","Williams Olson Park",1.88512971901352,0.0594,0.3177,"No"
"Meyer's Point, Henderson Inlet","Reach Island",-1.8812105304085,0.0599,0.3181,"No"
"Commencement Bay Skookum","Shilshole Bay",1.8812105304085,0.0599,0.3187,"No"
"Chambers Bay Park","Meyer's Point, Henderson Inlet",1.87729134180348,0.0605,0.3191,"No"
"Filucy Bay","Skiff Point",1.8812105304085,0.0599,0.3193,"No"
"West Bay Park","Williams Olson Park",1.87337215319847,0.061,0.3213,"No"
"Blair Waterway Two","Hood Canal Holly",1.87185962130647,0.0612,0.3218,"No"
"Elliott Bay, Harbor Island, Pier 17","Rich Passage",1.86945296459345,0.0616,0.3223,"No"
"Chuckanut, Clark's Point","Commencement Bay Skookum",-1.86553377598843,0.0621,0.3227,"No"
"Eastsound, Fishing Bay","West Bay Park",-1.86945296459345,0.0616,0.3229,"No"
"Edmonds Ferry","Jamestown",1.8675663652943,0.0618,0.3231,"No"
"Aiston Preserve","Elliott Bay, Harbor Island, Pier 17",-1.86553377598843,0.0621,0.3234,"No"
"Filucy Bay","Salmon Bay, Commodore Park",1.86553377598843,0.0621,0.324,"No"
"Chimacum Creek delta","Manchester, Stormwater Outfall",-1.86161458738341,0.0627,0.325,"No"
"Des Moines Marina","Seattle Aquarium, Pier 59",1.85769539877839,0.0632,0.3267,"No"
"Blair Waterway","Brackenwood Lane",1.85377621017338,0.0638,0.3271,"No"
"Silverdale, Dyes Inlet","South of Skunk Island",-1.85769539877839,0.0632,0.3273,"No"
"Eagle Harbor Dr","Purdy, Dexters",-1.85377621017338,0.0638,0.3277,"No"
"Raft Island Park","Silverdale, Dyes Inlet",1.85377621017338,0.0638,0.3283,"No"
"Chimacum Creek delta","Edmonds Marina",-1.84201864435832,0.0655,0.3285,"No"
"Mukilteo","Suquamish, Stormwater Outfall",1.85377621017338,0.0638,0.3289,"No"
"Kitsap St Boat Launch","Manchester, Stormwater Outfall",-1.84201864435832,0.0655,0.3291,"No"
"Elliott Bay, Harbor Island, Pier 17","Raft Island Park",1.84593783296334,0.0649,0.3293,"No"
"Commencement Bay, Milwaukee Waterway","Seattle Aquarium, Pier 59",1.84994577319257,0.0643,0.3293,"No"
"Blair Waterway Two","Miller Creek",-1.84201864435832,0.0655,0.3297,"No"
"Penn Cove Reference","Reach Island",-1.84593783296334,0.0649,0.3299,"No"
"Blair Waterway Two","Broad Spit",1.84809745279217,0.0646,0.3301,"No"
"Chambers Bay Park","Penn Cove Reference",1.84201864435832,0.0655,0.3303,"No"
"Rocky Point","Salmon Beach",1.84593783296334,0.0649,0.3305,"No"
"Browns Point Lighthouse","Eastsound, Fishing Bay",1.83809945575331,0.066,0.3308,"No"
"Jamestown","Penrose Point State Park",-1.84610008523345,0.0649,0.3309,"No"
"Elliott Bay, Harbor Island, Pier 17","South of Skunk Island",1.84201864435832,0.0655,0.3309,"No"
"Browns Point Lighthouse","Williams Olson Park",1.84201864435832,0.0655,0.3315,"No"
"Arroyo Beach","Eagle Harbor Dr",1.82177163449781,0.0685,0.3317,"No"
"Edmonds Marina","Kitsap St Boat Launch",1.82242270133324,0.0684,0.3318,"No"
"Cap Sante","Mukilteo",-1.83026107854327,0.0672,0.3319,"No"
"Point Defiance Ferry","Rocky Point",-1.83418026714829,0.0666,0.3319,"No"
"Elliot Bay Myrtle Edwards","Reach Island",-1.82928983557318,0.0674,0.332,"No"
"Jamestown","North Camano",-1.83322031719694,0.0668,0.3321,"No"
"Jamestown","West Bay Park",-1.82034054916042,0.0687,0.3322,"No"
"Eastsound, Fishing Bay","Madrona Pont",-1.82634188993825,0.0678,0.3324,"No"
"Chambers Bay Park","Oak Bay County Park",1.82242270133324,0.0684,0.3324,"No"
"Edmonds Ferry","Seattle Aquarium, Pier 59",1.83418026714829,0.0666,0.3325,"No"
"Manchester, Stormwater Outfall","Shilshole Bay",1.83026107854327,0.0672,0.3325,"No"
"Chambers Bay Park","Elliot Bay Myrtle Edwards",1.8251586480493,0.068,0.3327,"No"
"Hood Canal Holly","Maristone Island",-1.82720233882049,0.0677,0.3329,"No"
"Arroyo Beach","Elliott Bay, Harbor Island, Pier 17",-1.8232027198352,0.0683,0.333,"No"
"Oak Bay County Park","Reach Island",-1.82634188993825,0.0678,0.333,"No"
"Eagle Harbor Dr","Tulalip Reservation",-1.82242270133324,0.0684,0.333,"No"
"Aiston Preserve","Silverdale, Dyes Inlet",1.83418026714829,0.0666,0.3331,"No"
"Rich Passage","Silverdale, Dyes Inlet",1.83026107854327,0.0672,0.3331,"No"
"Meyer's Point, Henderson Inlet","Port Angeles Yacht Club",-1.8232027198352,0.0683,0.3336,"No"
"Madrona Pont","Williams Olson Park",1.83026107854327,0.0672,0.3336,"No"
"Chuckanut, Clark's Point","Manchester, Stormwater Outfall",-1.8145843241232,0.0696,0.3353,"No"
"Penrose Point State Park","Seattle Aquarium, Pier 59",1.8145843241232,0.0696,0.3358,"No"
"Edmonds Marina","Shilshole Bay",1.81066513551818,0.0702,0.3376,"No"
"Miller Creek","Skiff Point",1.80674594691316,0.0708,0.3393,"No"
"N Avenue Park","Williams Olson Park",1.80674594691316,0.0708,0.3399,"No"
"Eastsound, Fishing Bay","N Avenue Park",-1.80282675830815,0.0714,0.3411,"No"
"North Camano","Seattle Aquarium, Pier 59",1.80282675830815,0.0714,0.3417,"No"
