"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Blair Waterway Two","Seattle Aquarium, Pier 59",-2.45757183731132,0.014,0.1321,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Manchester, Stormwater Outfall",-2.46325514006351,0.0138,0.1323,"No","a","a"
"Chimacum Creek delta","Skiff Point",-2.45953162346548,0.0139,0.1323,"No","a","a"
"Gig Harbor Boat Launch","Silverdale, Dyes Inlet",-2.45561205115717,0.0141,0.1324,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Kitsap St Boat Launch",-2.46149140961963,0.0138,0.1325,"No","a","a"
"Commencement Bay Skookum","Rocky Point",-2.46541098192794,0.0137,0.1325,"No","a","a"
"Madrona Pont","South of Skunk Island",-2.45757183731132,0.014,0.1326,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","South of Skunk Island",-2.46345119577379,0.0138,0.1327,"No","a","a"
"Edmonds Ferry","Kingston Marina",2.44777290654054,0.0144,0.1334,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Des Moines Marina",2.42229568653652,0.0154,0.1357,"No","a","a"
"Manchester, Stormwater Outfall","Thea Foss Waterway",2.44011822496059,0.0147,0.1358,"No","a","a"
"Minter Bay","Seattle Aquarium, Pier 59",-2.42621525884483,0.0153,0.136,"No","a","a"
"Chambers Bay Park","Silverdale, Dyes Inlet",-2.42229568653652,0.0154,0.1361,"No","a","a"
"Blair Waterway","Everett Harbor",2.42817504499898,0.0152,0.1362,"No","a","a"
"Elliot Bay Myrtle Edwards","Gig Harbor Boat Launch",2.42441817542648,0.0153,0.1362,"No","a","a"
"Chimacum Creek delta","Jamestown",-2.42664274373235,0.0152,0.1363,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Elliott Bay, Harbor Island, Pier 17",2.43601418961561,0.0149,0.1364,"No","a","a"
"Locust Beach","Purdy, Dexters",2.42817504499898,0.0152,0.1366,"No","a","a"
"Blair Waterway","Suquamish Stormwater Outfall",2.42229568653652,0.0154,0.1366,"No","a","a"
"Donkey Creek Delta","Everett Harbor",2.43405440346145,0.0149,0.1367,"No","a","a"
"Locust Beach","Penrose Point State Park",2.43013483115314,0.0151,0.1368,"No","a","a"
"Everett Harbor","Rich Passage",-2.43601418961561,0.0149,0.1369,"No","a","a"
"Donkey Creek Delta","Suquamish Stormwater Outfall",2.42817504499898,0.0152,0.1371,"No","a","a"
"Rich Passage","Suquamish Stormwater Outfall",2.43013483115314,0.0151,0.1373,"No","a","a"
"Commencement Bay Skookum","Tulalip Bay",-2.43022080734741,0.0151,0.1377,"No","a","a"
"Edmonds Marina","Gig Harbor Boat Launch",2.41445654191989,0.0158,0.1382,"No","a","a"
"Filucy Bay","Rich Passage",-2.41053696961158,0.0159,0.1392,"No","a","a"
"Eagle Harbor Dr","Kingston Marina",2.40661739730327,0.0161,0.1394,"No","a","a"
"Donkey Creek Delta","Filucy Bay",2.40857718345743,0.016,0.1395,"No","a","a"
"Blair Waterway Two","Penn Cove Reference",-2.40661739730327,0.0161,0.1398,"No","a","a"
"Blair Waterway","Filucy Bay",2.40269782499496,0.0163,0.1404,"No","a","a"
"Kopachuck State Park","Locust Beach",-2.4007380388408,0.0164,0.1407,"No","a","a"
"Blair Waterway Two","Edmonds Ferry",-2.39877825268665,0.0164,0.1411,"No","a","a"
"Everett Harbor","Fidalgo Bay Aq Reserve, Weaverling Spit",-2.39289889422418,0.0167,0.1424,"No","a","a"
"Kingston Marina","Meyer's Point, Henderson Inlet",-2.39289889422418,0.0167,0.1429,"No","a","a"
"Chambers Bay Park","Elliot Bay Myrtle Edwards",-2.38929964357384,0.0169,0.1434,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Suquamish Stormwater Outfall",2.38701953576171,0.017,0.1434,"No","a","a"
"Purdy, Dexters","Three Tree Point",-2.38505974960756,0.0171,0.1437,"No","a","a"
"Penrose Point State Park","Three Tree Point",-2.38701953576171,0.017,0.1438,"No","a","a"
"Chambers Bay Park","Edmonds Marina",-2.38114017729925,0.0173,0.1448,"No","a","a"
"Gig Harbor Boat Launch","Miller Creek",-2.37526081883678,0.0175,0.1462,"No","a","a"
"Reach Island","Salmon Bay, Commodore Park",-2.37330103268262,0.0176,0.1465,"No","a","a"
"Minter Bay","Penn Cove Reference",-2.37526081883678,0.0175,0.1466,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Filucy Bay",2.36742167422016,0.0179,0.1475,"No","a","a"
"Everett Harbor","Maple Hollow Park",-2.365461888066,0.018,0.1478,"No","a","a"
"Edmonds Ferry","Minter Bay",2.36742167422016,0.0179,0.148,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Seattle Aquarium, Pier 59",-2.36742167422016,0.0179,0.1484,"No","a","a"
"Chimacum Creek delta","Commencement Bay, Dick Gilmur Launch",-2.36154231575769,0.0182,0.149,"No","a","a"
"Blair Waterway Two","Eagle Harbor Dr",-2.35762274344938,0.0184,0.1492,"No","a","a"
"Maple Hollow Park","Suquamish Stormwater Outfall",2.35958252960353,0.0183,0.1493,"No","a","a"
"Kopachuck State Park","Three Tree Point",-2.35762274344938,0.0184,0.1496,"No","a","a"
"Des Moines Marina","Seattle Aquarium, Pier 59",-2.35370317114107,0.0186,0.1503,"No","a","a"
"Chambers Bay Park","Locust Beach",-3.862738509841,1e-04,0.1514,"No","a","a"
"Broad Spit ","Everett Harbor",2.34390424037029,0.0191,0.1534,"No","a","a"
"Chambers Bay Park","Miller Creek",-2.34194445421613,0.0192,0.1538,"No","a","a"
"Blair Waterway Two","Meyer's Point, Henderson Inlet",-2.34390424037029,0.0191,0.1539,"No","a","a"
"Point Defiance Ferry","Reach Island",2.33802488190782,0.0194,0.154,"No","a","a"
"Filucy Bay","Maple Hollow Park",-2.33998466806198,0.0193,0.1541,"No","a","a"
"Everett Harbor","Kitsap St Boat Launch",-2.32430637882873,0.0201,0.1543,"No","a","a"
"Eagle Harbor Dr","Minter Bay",2.32626616498289,0.02,0.1544,"No","a","a"
"Maristone Island","Reach Island",2.3250257370647,0.0201,0.1544,"No","a","a"
"Broad Spit ","Filucy Bay",2.31842702036626,0.0204,0.1545,"No","a","a"
"Commencement Bay Skookum","Rich Passage",-2.3301857372912,0.0198,0.1545,"No","a","a"
"Broad Spit ","Suquamish Stormwater Outfall",2.33802488190782,0.0194,0.1545,"No","a","a"
"Kingston Marina","North Camano",-2.33214552344535,0.0197,0.1546,"No","a","a"
"South of Skunk Island","Suquamish Stormwater Outfall",2.32038680652042,0.0203,0.1546,"No","a","a"
"Blair Waterway","Commencement Bay Skookum",2.32234659267457,0.0202,0.1547,"No","a","a"
"Eld Inlet","Reach Island",2.33410530959951,0.0196,0.1547,"No","a","a"
"Madrona Pont","Skiff Point",-2.32626616498289,0.02,0.1548,"No","a","a"
"Commencement Bay Skookum","Donkey Creek Delta",-2.32822595113704,0.0199,0.1549,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Penn Cove Reference",-2.31646723421211,0.0205,0.1549,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Shilshole Bay",-2.32071521666164,0.0203,0.1549,"No","a","a"
"Reach Island","Rocky Point",-2.3301857372912,0.0198,0.155,"No","a","a"
"Kitsap St Boat Launch","Suquamish Stormwater Outfall",2.31842702036626,0.0204,0.155,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Skiff Point",-2.33214552344535,0.0197,0.1551,"No","a","a"
"Kingston Marina","Smith Cove, Terminal 91",-2.33410530959951,0.0196,0.1552,"No","a","a"
"Everett Harbor","South of Skunk Island",-2.32626616498289,0.02,0.1553,"No","a","a"
"Meyer's Point, Henderson Inlet","Minter Bay",2.3125476619038,0.0207,0.1561,"No","a","a"
"Edmonds Ferry","Elliott Bay, Harbor Island, Pier 17",2.30862808959548,0.021,0.1564,"No","a","a"
"Discovery Bay","Locust Beach",-2.30862808959548,0.021,0.1569,"No","a","a"
"Lions Park","Locust Beach",-2.30862808959548,0.021,0.1573,"No","a","a"
"Des Moines Marina","Penn Cove Reference",-2.30274873113302,0.0213,0.1584,"No","a","a"
"Filucy Bay","South of Skunk Island",-2.30078894497886,0.0214,0.1588,"No","a","a"
"Arroyo Beach","Salmon Bay, Commodore Park",-2.29854806631327,0.0215,0.1589,"No","a","a"
"Shilshole Bay","Thea Foss Waterway",2.29757830155873,0.0216,0.1589,"No","a","a"
"Filucy Bay","Kitsap St Boat Launch",-2.2988291588247,0.0215,0.1592,"No","a","a"
"Des Moines Marina","Edmonds Ferry",-2.29490958651639,0.0217,0.1596,"No","a","a"
"Chimacum Creek delta","Seattle Aquarium, Pier 59",-2.29294980036224,0.0219,0.1599,"No","a","a"
"Blair Waterway Two","North Camano",-2.28315086959146,0.0224,0.1615,"No","a","a"
"Manchester, Stormwater Outfall","Penrose Point State Park",2.28511065574561,0.0223,0.1615,"No","a","a"
"Reach Island","Tulalip Bay",-2.28208897368401,0.0225,0.1615,"No","a","a"
"Commencement Bay Skookum","Fidalgo Bay Aq Reserve, Weaverling Spit",-2.28707044189977,0.0222,0.1616,"No","a","a"
"Jamestown","Madrona Pont",2.28065774823798,0.0226,0.1617,"No","a","a"
"Brackenwood Lane","Gig Harbor Boat Launch",2.27923129728315,0.0227,0.1619,"No","a","a"
"Manchester, Stormwater Outfall","Purdy, Dexters",2.28315086959146,0.0224,0.1619,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Jamestown",-2.28709826274509,0.0222,0.162,"No","a","a"
"Blair Waterway Two","Smith Cove, Terminal 91",-2.28511065574561,0.0223,0.162,"No","a","a"
"Locust Beach","Squaxin Island",2.27727151112899,0.0228,0.1623,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Raft Island Park",-2.27113611286969,0.0231,0.1645,"No","a","a"
"Eagle Harbor Dr","Elliott Bay, Harbor Island, Pier 17",2.26747258035821,0.0234,0.1652,"No","a","a"
"Discovery Bay","Three Tree Point",-2.26551279420406,0.0235,0.1652,"No","a","a"
"Locust Beach","Salmon Beach",2.26747258035821,0.0234,0.1656,"No","a","a"
"Lions Park","Three Tree Point",-2.26551279420406,0.0235,0.1656,"No","a","a"
"Arroyo Beach","Maristone Island",-2.26262439362379,0.0237,0.166,"No","a","a"
"Commencement Bay Skookum","Maple Hollow Park",-2.25963343574159,0.0238,0.1664,"No","a","a"
"Arroyo Beach","Point Defiance Ferry",-2.25990497927065,0.0238,0.1667,"No","a","a"
"Des Moines Marina","Eagle Harbor Dr",-2.25375407727912,0.0242,0.1668,"No","a","a"
"Arroyo Beach","Rocky Point",-2.25131762659451,0.0244,0.167,"No","a","a"
"Arroyo Beach","Eld Inlet",-2.25561130293258,0.0241,0.1673,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Meyer's Point, Henderson Inlet",-2.25375407727912,0.0242,0.1673,"No","a","a"
"Minter Bay","North Camano",-2.25179429112497,0.0243,0.1673,"No","a","a"
"Kopachuck State Park","Manchester, Stormwater Outfall",-2.25571386343328,0.0241,0.1677,"No","a","a"
"Minter Bay","Smith Cove, Terminal 91",-2.25375407727912,0.0242,0.1677,"No","a","a"
"Raft Island Park","Thea Foss Waterway",2.24799919776678,0.0246,0.1681,"No","a","a"
"Brackenwood Lane","Chambers Bay Park",2.2459149326625,0.0247,0.1685,"No","a","a"
"Gig Harbor Boat Launch","N Avenue Park",-2.24199536035419,0.025,0.1694,"No","a","a"
"Des Moines Marina","Meyer's Point, Henderson Inlet",-2.24003557420003,0.0251,0.1698,"No","a","a"
"Chimacum Creek delta","Penn Cove Reference",-2.24199536035419,0.025,0.1698,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay, Dick Gilmur Launch",-2.23415621573757,0.0255,0.1699,"No","a","a"
"Broad Spit ","Commencement Bay Skookum",2.23807578804588,0.0252,0.1703,"No","a","a"
"Chimacum Creek delta","Edmonds Ferry",-2.23415621573757,0.0255,0.1703,"No","a","a"
"Browns Point Lighthouse","Kingston Marina",2.23611600189172,0.0253,0.1707,"No","a","a"
"Gig Harbor Boat Launch","Purdy, Burley Lagoon",-2.23415621573757,0.0255,0.1707,"No","a","a"
"Squaxin Island","Three Tree Point",-2.23415621573757,0.0255,0.1711,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Madrona Pont",2.2282768572751,0.0259,0.1716,"No","a","a"
"Kingston Marina","Mukilteo",-2.2282768572751,0.0259,0.1721,"No","a","a"
"Salmon Beach","Three Tree Point",-2.22435728496679,0.0261,0.1729,"No","a","a"
"Aiston Preserve","Gig Harbor Boat Launch",2.22043771265847,0.0264,0.1738,"No","a","a"
"Commencement Bay Skookum","Kitsap St Boat Launch",-2.21847792650432,0.0265,0.1743,"No","a","a"
"Commencement Bay Skookum","South of Skunk Island",-2.22043771265847,0.0264,0.1743,"No","a","a"
"Arroyo Beach","Tulalip Bay",-2.21461963279726,0.0268,0.1756,"No","a","a"
"Chambers Bay Park","N Avenue Park",-2.20867899573354,0.0272,0.1779,"No","a","a"
"Chambers Bay Park","Purdy, Burley Lagoon",-2.20083985111692,0.0277,0.181,"No","a","a"
"Chimacum Creek delta","Eagle Harbor Dr",-2.19300070650029,0.0283,0.1816,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","North Camano",-2.19300070650029,0.0283,0.182,"No","a","a"
"Reach Island","Rich Passage",-2.19496049265445,0.0282,0.182,"No","a","a"
"Kingston Marina","Silverdale, Dyes Inlet",-2.19692027880861,0.028,0.1824,"No","a","a"
"Everett Harbor","Skiff Point",-2.19496049265445,0.0282,0.1824,"No","a","a"
"Donkey Creek Delta","Reach Island",2.19300070650029,0.0283,0.1825,"No","a","a"
"Blair Waterway Two","Browns Point Lighthouse",-2.18712134803783,0.0287,0.1826,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Smith Cove, Terminal 91",-2.19496049265445,0.0282,0.1829,"No","a","a"
"Aiston Preserve","Chambers Bay Park",2.18712134803783,0.0287,0.183,"No","a","a"
"Skiff Point","Suquamish Stormwater Outfall",2.18908113419198,0.0286,0.183,"No","a","a"
"Blair Waterway","Reach Island",2.18712134803783,0.0287,0.1835,"No","a","a"
"Chimacum Creek delta","Meyer's Point, Henderson Inlet",-2.1792822034212,0.0293,0.1841,"No","a","a"
"Blair Waterway Two","Mukilteo",-2.1792822034212,0.0293,0.1845,"No","a","a"
"Eastsound, Fishing Bay","Locust Beach",-2.17732241726705,0.0295,0.1846,"No","a","a"
"Des Moines Marina","Smith Cove, Terminal 91",-2.18124198957536,0.0292,0.1849,"No","a","a"
"Des Moines Marina","North Camano",-2.1792822034212,0.0293,0.185,"No","a","a"
"Gig Harbor Boat Launch","Hood Canal Holly",-2.17975635429335,0.0293,0.1852,"No","a","a"
"Filucy Bay","Skiff Point",-2.16948327265042,0.03,0.1879,"No","a","a"
"Discovery Bay","Manchester, Stormwater Outfall",-2.16360391418796,0.0305,0.1893,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Seattle Aquarium, Pier 59",-2.16556370034211,0.0303,0.1893,"No","a","a"
"Lions Park","Manchester, Stormwater Outfall",-2.16360391418796,0.0305,0.1898,"No","a","a"
"Madrona Pont","Seattle Aquarium, Pier 59",-2.15968434187965,0.0308,0.1908,"No","a","a"
"Edmonds Marina","Kingston Marina",2.15576476957133,0.0311,0.1918,"No","a","a"
"Browns Point Lighthouse","Minter Bay",2.15576476957133,0.0311,0.1922,"No","a","a"
"Elliot Bay Myrtle Edwards","Kingston Marina",2.15173310457074,0.0314,0.1929,"No","a","a"
"Minter Bay","Mukilteo",-2.14792562495471,0.0317,0.193,"No","a","a"
"Friday Harbor","Gig Harbor Boat Launch",2.14677519419154,0.0318,0.1931,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Reach Island",2.15184519726302,0.0314,0.1933,"No","a","a"
"Penrose Point State Park","Shilshole Bay",-2.14988541110887,0.0316,0.1933,"No","a","a"
"Purdy, Dexters","Shilshole Bay",-2.14792562495471,0.0317,0.1934,"No","a","a"
"Blair Waterway Two","Silverdale, Dyes Inlet",-2.14792562495471,0.0317,0.1938,"No","a","a"
"Chambers Bay Park","Hood Canal Holly",-2.14326010541975,0.0321,0.1944,"No","a","a"
"Locust Beach","Port Angeles Yacht Club",2.1396820418047,0.0324,0.1957,"No","a","a"
"Everett Harbor","Jamestown",-2.13681959091265,0.0326,0.1966,"No","a","a"
"Eastsound, Fishing Bay","Three Tree Point",-2.13420712187562,0.0328,0.1975,"No","a","a"
"Manchester, Stormwater Outfall","Squaxin Island",2.13224733572147,0.033,0.198,"No","a","a"
"Jamestown","Suquamish Stormwater Outfall",2.13037907640555,0.0331,0.1985,"No","a","a"
"Gig Harbor Boat Launch","Port Angeles Yacht Club",-2.12823223823651,0.0333,0.1991,"No","a","a"
"Maple Hollow Park","Reach Island",2.12440819110484,0.0336,0.2006,"No","a","a"
"Manchester, Stormwater Outfall","Salmon Beach",2.12244840495069,0.0338,0.2011,"No","a","a"
"Kopachuck State Park","Shilshole Bay",-2.12048861879653,0.034,0.2012,"No","a","a"
"Chimacum Creek delta","Smith Cove, Terminal 91",-2.12048861879653,0.034,0.2016,"No","a","a"
"Chimacum Creek delta","North Camano",-2.11852883264238,0.0341,0.2017,"No","a","a"
"Kingston Marina","Miller Creek",-2.11656904648822,0.0343,0.2018,"No","a","a"
"Minter Bay","Silverdale, Dyes Inlet",-2.11656904648822,0.0343,0.2023,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Penn Cove Reference",-2.11460926033406,0.0345,0.2024,"No","a","a"
"Chambers Bay Park","Friday Harbor",-2.11165666233891,0.0347,0.2034,"No","a","a"
"Madrona Pont","Penn Cove Reference",-2.1087299018716,0.035,0.204,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Edmonds Ferry",-2.10677011571744,0.0351,0.2041,"No","a","a"
"Filucy Bay","Jamestown",-2.1089106947152,0.035,0.2043,"No","a","a"
"Blair Waterway Two","Elliot Bay Myrtle Edwards",-2.10008820478745,0.0357,0.2044,"No","a","a"
"Edmonds Ferry","Madrona Pont",2.10089075725497,0.0357,0.2044,"No","a","a"
"Blair Waterway Two","Edmonds Marina",-2.10677011571744,0.0351,0.2045,"No","a","a"
"Penrose Point State Park","Raft Island Park",-2.10285054340913,0.0355,0.2048,"No","a","a"
"Purdy, Dexters","Raft Island Park",-2.10089075725497,0.0357,0.2049,"No","a","a"
"Browns Point Lighthouse","Elliott Bay, Harbor Island, Pier 17",2.09697118494666,0.036,0.2051,"No","a","a"
"Arroyo Beach","Donkey Creek Delta",-2.10103895476207,0.0356,0.2052,"No","a","a"
"Broad Spit ","Reach Island",2.10285054340913,0.0355,0.2052,"No","a","a"
"Arroyo Beach","Rich Passage",-2.1031857929311,0.0354,0.2055,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Everett Harbor",2.09697118494666,0.036,0.2056,"No","a","a"
"Arroyo Beach","Blair Waterway",-2.09459844025496,0.0362,0.2059,"No","a","a"
"Chuckanut, Clark's Point","Gig Harbor Boat Launch",2.09109182648419,0.0365,0.2059,"No","a","a"
"Hood Canal Holly","Locust Beach",-2.08815792574786,0.0368,0.2061,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Mukilteo",-2.08913204033004,0.0367,0.2061,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Suquamish Stormwater Outfall",2.09109182648419,0.0365,0.2064,"No","a","a"
"Chambers Bay Park","Port Angeles Yacht Club",-2.09173598936292,0.0365,0.2065,"No","a","a"
"Commencement Bay Skookum","Skiff Point",-2.08913204033004,0.0367,0.2065,"No","a","a"
"Port Angeles Yacht Club","Three Tree Point",-2.09245160208593,0.0364,0.2065,"No","a","a"
"Reach Island","South of Skunk Island",-2.08521246802173,0.0371,0.2072,"No","a","a"
"Browns Point Lighthouse","Des Moines Marina",2.08325268186757,0.0372,0.2073,"No","a","a"
"Kitsap St Boat Launch","Reach Island",2.08325268186757,0.0372,0.2078,"No","a","a"
"Edmonds Marina","Minter Bay",2.07541353725095,0.0379,0.2105,"No","a","a"
"Des Moines Marina","Mukilteo",-2.07541353725095,0.0379,0.2109,"No","a","a"
"Kopachuck State Park","Raft Island Park",-2.07345375109679,0.0381,0.211,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Filucy Bay",2.07149396494264,0.0383,0.2116,"No","a","a"
"Elliot Bay Myrtle Edwards","Minter Bay",2.06703546892615,0.0387,0.2131,"No","a","a"
"Blair Waterway Two","Miller Creek",-2.06757439263433,0.0387,0.2132,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eagle Harbor Dr",-2.06561460648017,0.0389,0.2134,"No","a","a"
"Eagle Harbor Dr","Madrona Pont",2.0597352480177,0.0394,0.216,"No","a","a"
"Chambers Bay Park","Chuckanut, Clark's Point",-2.05777546186355,0.0396,0.2161,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Silverdale, Dyes Inlet",-2.05777546186355,0.0396,0.2166,"No","a","a"
"Arroyo Beach","Fidalgo Bay Aq Reserve, Weaverling Spit",-2.05595535321234,0.0398,0.2167,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Meyer's Point, Henderson Inlet",-2.05189610340108,0.0402,0.2184,"No","a","a"
"Madrona Pont","Meyer's Point, Henderson Inlet",-2.04601674493861,0.0408,0.221,"No","a","a"
"Des Moines Marina","Silverdale, Dyes Inlet",-2.04405695878446,0.0409,0.2216,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Salmon Bay, Commodore Park",-2.04183275783191,0.0412,0.2224,"No","a","a"
"Hood Canal Holly","Three Tree Point",-2.04092748602909,0.0413,0.2224,"No","a","a"
"Miller Creek","Minter Bay",2.03621781416783,0.0417,0.2245,"No","a","a"
"Eastsound, Fishing Bay","Manchester, Stormwater Outfall",-2.03229824185952,0.0421,0.2262,"No","a","a"
"Everett Harbor","Seattle Aquarium, Pier 59",-2.02837866955121,0.0425,0.227,"No","a","a"
"Discovery Bay","Shilshole Bay",-2.02837866955121,0.0425,0.2274,"No","a","a"
"Arroyo Beach","Maple Hollow Park",-2.02589961884585,0.0428,0.2279,"No","a","a"
"Lions Park","Shilshole Bay",-2.02837866955121,0.0425,0.2279,"No","a","a"
"Browns Point Lighthouse","Chimacum Creek delta",2.02249931108874,0.0431,0.2288,"No","a","a"
"Brackenwood Lane","Kingston Marina",2.02053952493459,0.0433,0.229,"No","a","a"
"Commencement Bay Skookum","Jamestown",-2.02089032978477,0.0433,0.2293,"No","a","a"
"Seattle Aquarium, Pier 59","Suquamish Stormwater Outfall",2.02249931108874,0.0431,0.2293,"No","a","a"
"Salmon Bay, Commodore Park","Thea Foss Waterway",2.018695842729,0.0435,0.2296,"No","a","a"
"Edmonds Marina","Elliott Bay, Harbor Island, Pier 17",2.01661995262628,0.0437,0.2303,"No","a","a"
