"Group1","Group2","Z","P.unadj","P.adj","Significant","Group1_CLD","Group2_CLD"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Raft Island Park",2.0511834130966,0.0402,0.4056,"No","a","a"
"Edmonds Ferry","Maristone Island",-2.0450332935691,0.0409,0.4057,"No","a","a"
"Silverdale, Dyes Inlet","Suquamish Stormwater Outfall",2.04333949947099,0.041,0.4058,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Manchester, Stormwater Outfall",2.06491026194141,0.0389,0.406,"No","a","a"
"North Camano","Shilshole Bay",-2.01196384496856,0.0442,0.4063,"No","a","a"
"Chambers Bay Park","Raft Island Park",2.0551053699094,0.0399,0.4064,"No","a","a"
"Purdy, Burley Lagoon","Rich Passage",2.06294928353501,0.0391,0.4064,"No","a","a"
"Eagle Harbor Dr","Rich Passage",2.05902732672221,0.0395,0.4071,"No","a","a"
"Minter Bay","Silverdale, Dyes Inlet",-2.0551053699094,0.0399,0.4079,"No","a","a"
"Broad Spit ","Hood Canal Holly",2.05935425500866,0.0395,0.4084,"No","a","a"
"Edmonds Ferry","Meyer's Point, Henderson Inlet",-3.36699992379241,8e-04,0.4105,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Meyer's Point, Henderson Inlet",-2.00215895293655,0.0453,0.4145,"No","a","a"
"Gig Harbor Boat Launch","Tulalip Reservation",2.00019797453014,0.0455,0.415,"No","a","a"
"Gig Harbor Boat Launch","Miller Creek",1.99627601771734,0.0459,0.4161,"No","a","a"
"Arroyo Beach","Silverdale, Dyes Inlet",-1.99347783238669,0.0462,0.4174,"No","a","a"
"Silverdale, Dyes Inlet","Squaxin Island",1.99627601771734,0.0459,0.4175,"No","a","a"
"Hood Canal Holly","Mukilteo",-1.99061364009877,0.0465,0.4189,"No","a","a"
"Cap Sante","Cherry Point Aquatic Reserve, Conoco Phillips",1.98843210409173,0.0468,0.4196,"No","a","a"
"Edmonds Ferry","Edmonds Marina",-3.41602438395246,6e-04,0.4291,"No","a","a"
"Chuckanut, Clark's Point","Rich Passage",1.97666623365332,0.0481,0.43,"No","a","a"
"Meyer's Point, Henderson Inlet","Salmon Bay, Commodore Park",1.97078329843411,0.0487,0.4346,"No","a","a"
"Mukilteo","North Camano",1.96882232002771,0.049,0.4351,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Gig Harbor Boat Launch",-1.96490036321491,0.0494,0.4377,"No","a","a"
"Manchester, Stormwater Outfall","Penn Cove Reference",-1.9629393848085,0.0497,0.4383,"No","a","a"
"Browns Point Lighthouse","Chuckanut, Clark's Point",-1.9609784064021,0.0499,0.4389,"No","a","a"
"Discovery Bay","Purdy, Dexters",1.9570564495893,0.0503,0.44,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Miller Creek",1.94136862233808,0.0522,0.4407,"No","a","a"
"Chambers Bay Park","Miller Creek",1.94529057915089,0.0517,0.4409,"No","a","a"
"Elliot Bay Myrtle Edwards","Tulalip Reservation",1.94220275031901,0.0521,0.4412,"No","a","a"
"Hood Canal Holly","Salmon Beach",-1.94335446734823,0.052,0.4414,"No","a","a"
"Cap Sante","Salmon Bay, Commodore Park",1.9570564495893,0.0503,0.4415,"No","a","a"
"Blair Waterway Two","Purdy, Dexters",1.94529057915089,0.0517,0.4422,"No","a","a"
"Donkey Creek Delta","Kitsap St Boat Launch",-1.94921253596369,0.0513,0.4424,"No","a","a"
"Elliot Bay Myrtle Edwards","Miller Creek",1.93806864484792,0.0526,0.4427,"No","a","a"
"Aiston Preserve","Commencement Bay, Dick Gilmur Launch",-1.94725155755729,0.0515,0.443,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Tulalip Reservation",1.94529057915089,0.0517,0.4437,"No","a","a"
"Penn Cove Reference","Raft Island Park",1.94921253596369,0.0513,0.4438,"No","a","a"
"Arroyo Beach","Hood Canal Holly",1.95178010803841,0.051,0.444,"No","a","a"
"Chambers Bay Park","Tulalip Reservation",1.94921253596369,0.0513,0.4453,"No","a","a"
"Gig Harbor Boat Launch","Salmon Bay, Commodore Park",1.93352470871247,0.0532,0.446,"No","a","a"
"Chimacum Creek delta","Jamestown",-1.93189769819658,0.0534,0.4463,"No","a","a"
"North Camano","Salmon Beach",-1.92568079508686,0.0541,0.45,"No","a","a"
"Purdy, Dexters","Smith Cove, Terminal 91",-1.92568079508686,0.0541,0.4514,"No","a","a"
"Chimacum Creek delta","Commencement Bay Skookum",-1.91783688146126,0.0551,0.4526,"No","a","a"
"Maple Hollow Park","Penn Cove Reference",-1.92175883827406,0.0546,0.4527,"No","a","a"
"Aiston Preserve","Lions Park",-1.91587590305485,0.0554,0.4533,"No","a","a"
"Chambers Bay Park","Cherry Point Aquatic Reserve, Conoco Phillips",1.91391492464845,0.0556,0.454,"No","a","a"
"Donkey Creek Delta","Oak Bay County Park",-1.91783688146126,0.0551,0.454,"No","a","a"
"Commencement Bay, Milwaukee Waterway","Purdy, Dexters",1.90830308545605,0.0564,0.4543,"No","a","a"
"Arroyo Beach","North Camano",1.9118483521812,0.0559,0.4547,"No","a","a"
"Blair Waterway","Hood Canal Holly",1.90898415989328,0.0563,0.455,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Fidalgo Bay Aq Reserve, Weaverling Spit",-1.90999296783565,0.0561,0.4553,"No","a","a"
"Donkey Creek Delta","Rocky Point",-1.91783688146126,0.0551,0.4554,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Elliot Bay Myrtle Edwards",-1.90499580107918,0.0568,0.4564,"No","a","a"
"Edmonds Ferry","Tulalip Bay",-1.9018236791735,0.0572,0.4584,"No","a","a"
"Blair Waterway","North Camano",1.89430514058443,0.0582,0.465,"No","a","a"
"Brackenwood Lane","Hood Canal Holly",1.89179900616581,0.0585,0.4662,"No","a","a"
"Commencement Bay Skookum","Everett Harbor",1.8668514428948,0.0619,0.4685,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Manchester, Stormwater Outfall",1.87861731333321,0.0603,0.4693,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Raft Island Park",1.8648904644884,0.0622,0.4693,"No","a","a"
"Blair Waterway Two","N Avenue Park",1.8668514428948,0.0619,0.4698,"No","a","a"
"Aiston Preserve","Eagle Harbor Dr",-1.862929486082,0.0625,0.47,"No","a","a"
"Hood Canal Holly","Point Defiance Ferry",-1.87031756400647,0.0614,0.4701,"No","a","a"
"Kitsap St Boat Launch","Rich Passage",1.88646122695882,0.0592,0.4706,"No","a","a"
"Chambers Bay Park","Salmon Bay, Commodore Park",1.88253927014602,0.0598,0.4706,"No","a","a"
"Everett Harbor","Jamestown",-1.8760459485823,0.0606,0.4707,"No","a","a"
"Discovery Bay","N Avenue Park",1.87861731333321,0.0603,0.4707,"No","a","a"
"Browns Point Lighthouse","Kitsap St Boat Launch",-1.87077339970761,0.0614,0.471,"No","a","a"
"Aiston Preserve","Purdy, Burley Lagoon",-1.8668514428948,0.0619,0.4711,"No","a","a"
"Edmonds Marina","Friday Harbor",1.86778885183935,0.0618,0.4715,"No","a","a"
"North Camano","Point Defiance Ferry",-1.85900752926919,0.063,0.4716,"No","a","a"
"Oak Bay County Park","Rich Passage",1.85508557245639,0.0636,0.4718,"No","a","a"
"Aiston Preserve","Thea Foss Waterway",-1.88267163153528,0.0597,0.4718,"No","a","a"
"Brackenwood Lane","North Camano",1.87861731333321,0.0603,0.4721,"No","a","a"
"Edmonds Marina","Reach Island",1.87077339970761,0.0614,0.4723,"No","a","a"
"Chimacum Creek delta","South of Skunk Island",-1.85704655086279,0.0633,0.4723,"No","a","a"
"Hood Canal Holly","Seattle Aquarium, Pier 59",-1.88320642930208,0.0597,0.4727,"No","a","a"
"Chimacum Creek delta","Three Tree Point",-1.85900752926919,0.063,0.4729,"No","a","a"
"Rich Passage","Rocky Point",-1.85508557245639,0.0636,0.4731,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Salmon Bay, Commodore Park",1.87861731333321,0.0603,0.4734,"No","a","a"
"North Camano","Seattle Aquarium, Pier 59",-1.87077339970761,0.0614,0.4737,"No","a","a"
"Elliot Bay Myrtle Edwards","Salmon Bay, Commodore Park",1.87192295731044,0.0612,0.4738,"No","a","a"
"Aiston Preserve","Eld Inlet",-1.84724165883078,0.0647,0.475,"No","a","a"
"Browns Point Lighthouse","Oak Bay County Park",-1.83939774520517,0.0659,0.4756,"No","a","a"
"Lions Park","Manchester, Stormwater Outfall",1.84724165883078,0.0647,0.4763,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Maple Hollow Park",1.83743676679877,0.0661,0.4764,"No","a","a"
"Hood Canal Holly","Locust Beach",-1.83594725655153,0.0664,0.4767,"No","a","a"
"Miller Creek","Penn Cove Reference",-1.83939774520517,0.0659,0.4769,"No","a","a"
"N Avenue Park","Smith Cove, Terminal 91",-1.84724165883078,0.0647,0.4776,"No","a","a"
"Penn Cove Reference","Tulalip Reservation",1.84331970201798,0.0653,0.4779,"No","a","a"
"Lions Park","Raft Island Park",1.83351480998597,0.0667,0.4781,"No","a","a"
"Des Moines Marina","Purdy, Dexters",1.83939774520517,0.0659,0.4782,"No","a","a"
"Hood Canal Holly","Port Angeles Yacht Club",-1.84770651737188,0.0646,0.4784,"No","a","a"
"Eastsound, Fishing Bay","Purdy, Dexters",1.83155383157956,0.067,0.4789,"No","a","a"
"Edmonds Marina","Kingston Marina",1.82763187476676,0.0676,0.4793,"No","a","a"
"Browns Point Lighthouse","Rocky Point",-1.83939774520517,0.0659,0.4795,"No","a","a"
"Edmonds Marina","Tulalip Bay",1.8402435449834,0.0657,0.4798,"No","a","a"
"Commencement Bay, Milwaukee Waterway","N Avenue Park",1.82562097603421,0.0679,0.4802,"No","a","a"
"Locust Beach","North Camano",1.82763187476676,0.0676,0.4805,"No","a","a"
"Edmonds Marina","Penrose Point State Park",1.82763187476676,0.0676,0.4818,"No","a","a"
"Meyer's Point, Henderson Inlet","Reach Island",1.82174893954755,0.0685,0.483,"No","a","a"
"North Camano","Port Angeles Yacht Club",-1.81876210282406,0.0689,0.4837,"No","a","a"
"Edmonds Ferry","Squaxin Island",-1.81978796114115,0.0688,0.4839,"No","a","a"
"Edmonds Marina","Madrona Pont",1.81586600432835,0.0694,0.4843,"No","a","a"
"Friday Harbor","Meyer's Point, Henderson Inlet",-1.8161125334507,0.0694,0.4853,"No","a","a"
"Lions Park","Maple Hollow Park",1.80606111229634,0.0709,0.4861,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Penn Cove Reference",-1.80802209070274,0.0706,0.4865,"No","a","a"
"Edmonds Marina","West Bay Park",1.80410013388993,0.0712,0.487,"No","a","a"
"Broad Spit ","Purdy, Dexters",1.81194404751554,0.07,0.4873,"No","a","a"
"Everett Harbor","South of Skunk Island",-1.80606111229634,0.0709,0.4873,"No","a","a"
"Cap Sante","Reach Island",1.80802209070274,0.0706,0.4877,"No","a","a"
"Manchester, Stormwater Outfall","Thea Foss Waterway",-1.81032478579117,0.0702,0.4877,"No","a","a"
"Cap Sante","Friday Harbor",1.80164316430188,0.0716,0.4884,"No","a","a"
"Everett Harbor","Three Tree Point",-1.80802209070274,0.0706,0.489,"No","a","a"
"Manchester, Stormwater Outfall","Purdy, Burley Lagoon",-1.79821719867073,0.0721,0.4908,"No","a","a"
"Raft Island Park","Thea Foss Waterway",-1.79585541664235,0.0725,0.4921,"No","a","a"
"Purdy, Dexters","Shilshole Bay",-1.79233426345152,0.0731,0.4922,"No","a","a"
"Hood Canal Holly","Maristone Island",-1.79326802379247,0.0729,0.4925,"No","a","a"
"Eagle Harbor Dr","Manchester, Stormwater Outfall",1.79429524185792,0.0728,0.4926,"No","a","a"
"Purdy, Burley Lagoon","Raft Island Park",1.78449034982591,0.0743,0.4958,"No","a","a"
"Penn Cove Reference","Salmon Bay, Commodore Park",1.7766464362003,0.0756,0.4958,"No","a","a"
"Eld Inlet","Manchester, Stormwater Outfall",1.77860741460671,0.0753,0.4961,"No","a","a"
"Cap Sante","Madrona Pont",1.75311469532348,0.0796,0.4964,"No","a","a"
"Friday Harbor","Gig Harbor Boat Launch",-1.77683853147533,0.0756,0.4968,"No","a","a"
"Gig Harbor Boat Launch","Reach Island",1.78449034982591,0.0743,0.497,"No","a","a"
"Kingston Marina","Meyer's Point, Henderson Inlet",-1.77860741460671,0.0753,0.4973,"No","a","a"
"Meyer's Point, Henderson Inlet","Tulalip Bay",1.78653993958505,0.074,0.4973,"No","a","a"
"Aiston Preserve","Chuckanut, Clark's Point",-1.78056839301311,0.075,0.4976,"No","a","a"
"Eagle Harbor Dr","Maple Hollow Park",1.75311469532348,0.0796,0.4976,"No","a","a"
"Cap Sante","Kingston Marina",1.76488056576189,0.0776,0.4978,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Miller Creek",1.75507567372988,0.0792,0.4978,"No","a","a"
"Edmonds Marina","Filucy Bay",1.75703665213628,0.0789,0.498,"No","a","a"
"Commencement Bay, Dick Gilmur Launch","Tulalip Reservation",1.75899763054269,0.0786,0.4982,"No","a","a"
"Donkey Creek Delta","Jamestown",-1.76004616092187,0.0784,0.4983,"No","a","a"
"Edmonds Ferry","Williams Olson Park",-1.78449034982591,0.0743,0.4983,"No","a","a"
"Commencement Bay Skookum","Donkey Creek Delta",1.76095860894909,0.0782,0.4984,"No","a","a"
"Meyer's Point, Henderson Inlet","Penrose Point State Park",1.77860741460671,0.0753,0.4985,"No","a","a"
"Eastsound, Fishing Bay","N Avenue Park",1.75311469532348,0.0796,0.4987,"No","a","a"
"Eagle Harbor Dr","Raft Island Park",1.78056839301311,0.075,0.4988,"No","a","a"
"Edmonds Ferry","Suquamish Stormwater Outfall",-1.7727244793875,0.0763,0.4988,"No","a","a"
"Edmonds Marina","Kopachuck State Park",1.76488056576189,0.0776,0.4989,"No","a","a"
"Cap Sante","Tulalip Bay",1.77150293007351,0.0765,0.4989,"No","a","a"
"Meyer's Point, Henderson Inlet","West Bay Park",1.75507567372988,0.0792,0.4989,"No","a","a"
"Maple Hollow Park","Purdy, Burley Lagoon",-1.75703665213628,0.0789,0.4992,"No","a","a"
"Maristone Island","North Camano",1.77007083392956,0.0767,0.4993,"No","a","a"
"Mukilteo","Purdy, Dexters",1.74919273851068,0.0803,0.4995,"No","a","a"
"Edmonds Ferry","Minter Bay",-1.76095860894909,0.0782,0.4996,"No","a","a"
"Cap Sante","Penrose Point State Park",1.76488056576189,0.0776,0.5001,"No","a","a"
"Madrona Pont","Meyer's Point, Henderson Inlet",-1.76684154416829,0.0773,0.5004,"No","a","a"
"Des Moines Marina","N Avenue Park",1.76095860894909,0.0782,0.5008,"No","a","a"
"Eld Inlet","Raft Island Park",1.76488056576189,0.0776,0.5013,"No","a","a"
"Maple Hollow Park","Thea Foss Waterway",-1.76691667834471,0.0772,0.5015,"No","a","a"
"Gig Harbor Boat Launch","Tulalip Bay",1.74572519948231,0.0809,0.5021,"No","a","a"
"Gig Harbor Boat Launch","Kingston Marina",1.74134882488507,0.0816,0.5033,"No","a","a"
"Gig Harbor Boat Launch","Penrose Point State Park",1.74134882488507,0.0816,0.5045,"No","a","a"
"Eld Inlet","Maple Hollow Park",1.73742686807226,0.0823,0.5053,"No","a","a"
"Cap Sante","West Bay Park",1.74134882488507,0.0816,0.5056,"No","a","a"
"Locust Beach","Silverdale, Dyes Inlet",-1.73742686807226,0.0823,0.5064,"No","a","a"
"Edmonds Ferry","Friday Harbor",-1.73301701348175,0.0831,0.5066,"No","a","a"
"Edmonds Ferry","Elliott Bay, Harbor Island, Pier 17",-1.72958295444665,0.0837,0.5069,"No","a","a"
"Broad Spit ","N Avenue Park",1.73350491125946,0.083,0.5072,"No","a","a"
"Lions Park","Tulalip Reservation",1.72762197604025,0.0841,0.5079,"No","a","a"
"Gig Harbor Boat Launch","Madrona Pont",1.72958295444665,0.0837,0.5081,"No","a","a"
"Elliot Bay Myrtle Edwards","Kingston Marina",1.66935178922694,0.095,0.5084,"No","a","a"
"Chambers Bay Park","Reach Island",1.73350491125946,0.083,0.5084,"No","a","a"
"Filucy Bay","Gig Harbor Boat Launch",-1.67075360225459,0.0948,0.5089,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Reach Island",1.72958295444665,0.0837,0.5092,"No","a","a"
"Chambers Bay Park","Friday Harbor",1.72309516035113,0.0849,0.5094,"No","a","a"
"Elliot Bay Myrtle Edwards","Penrose Point State Park",1.66935178922694,0.095,0.5094,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Commencement Bay, Dick Gilmur Launch",-1.72370001922745,0.0848,0.5099,"No","a","a"
"Chuckanut, Clark's Point","Maple Hollow Park",1.67075360225459,0.0948,0.5099,"No","a","a"
"Chambers Bay Park","West Bay Park",1.66683164544179,0.0955,0.51,"No","a","a"
"Edmonds Ferry","Filucy Bay",-1.65898773181618,0.0971,0.5103,"No","a","a"
"Eagle Harbor Dr","Miller Creek",1.67075360225459,0.0948,0.5109,"No","a","a"
"Lions Park","Miller Creek",1.72370001922745,0.0848,0.511,"No","a","a"
"Aiston Preserve","Oak Bay County Park",-1.65898773181618,0.0971,0.5113,"No","a","a"
"Elliot Bay Myrtle Edwards","Madrona Pont",1.65694947281366,0.0975,0.5115,"No","a","a"
"Eld Inlet","Miller Creek",1.65506577500337,0.0979,0.5115,"No","a","a"
"Mukilteo","N Avenue Park",1.67075360225459,0.0948,0.5119,"No","a","a"
"Brackenwood Lane","Purdy, Dexters",1.65898773181618,0.0971,0.5123,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eagle Harbor Dr",-1.63937794775216,0.1011,0.5125,"No","a","a"
"Browns Point Lighthouse","Jamestown",-1.67412039228451,0.0941,0.5125,"No","a","a"
"Edmonds Marina","Minter Bay",1.65506577500337,0.0979,0.5125,"No","a","a"
"Discovery Bay","Everett Harbor",1.65114381819057,0.0987,0.5127,"No","a","a"
"Elliott Bay, Harbor Island, Pier 17","Meyer's Point, Henderson Inlet",-1.63741696934576,0.1015,0.5127,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Tulalip Bay",1.68557716143616,0.0919,0.5127,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Friday Harbor",1.71896105488004,0.0856,0.5128,"No","a","a"
"Edmonds Marina","Elliott Bay, Harbor Island, Pier 17",1.68644142950581,0.0917,0.5129,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Madrona Pont",1.6746755590674,0.094,0.5129,"No","a","a"
"Gig Harbor Boat Launch","West Bay Park",1.71781708400824,0.0858,0.5129,"No","a","a"
"Blair Waterway","Silverdale, Dyes Inlet",-1.67075360225459,0.0948,0.513,"No","a","a"
"Thea Foss Waterway","Tulalip Reservation",1.68423456892287,0.0921,0.5131,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","West Bay Park",1.66290968862898,0.0963,0.5132,"No","a","a"
"Aiston Preserve","Rocky Point",-1.65898773181618,0.0971,0.5133,"No","a","a"
"Lions Park","Salmon Bay, Commodore Park",1.66094871022258,0.0967,0.5133,"No","a","a"
"Chambers Bay Park","Tulalip Bay",1.68987344986802,0.0911,0.5134,"No","a","a"
"Blair Waterway Two","Everett Harbor",1.63937794775216,0.1011,0.5135,"No","a","a"
"Rich Passage","South of Skunk Island",-1.63741696934576,0.1015,0.5136,"No","a","a"
"Edmonds Ferry","Kopachuck State Park",-1.65114381819057,0.0987,0.5137,"No","a","a"
"N Avenue Park","Shilshole Bay",-1.71389512719544,0.0865,0.5138,"No","a","a"
"Browns Point Lighthouse","Commencement Bay Skookum",-1.682519472693,0.0925,0.5139,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Kingston Marina",1.68644142950581,0.0917,0.5139,"No","a","a"
"Gig Harbor Boat Launch","Kopachuck State Park",1.6785975158802,0.0932,0.5139,"No","a","a"
"Kopachuck State Park","Meyer's Point, Henderson Inlet",-1.71585610560184,0.0862,0.5139,"No","a","a"
"Miller Creek","Purdy, Burley Lagoon",-1.6746755590674,0.094,0.5139,"No","a","a"
"Elliot Bay Myrtle Edwards","Reach Island",1.71482694940895,0.0864,0.5139,"No","a","a"
"Blair Waterway Two","Chimacum Creek delta",1.69036338631861,0.091,0.514,"No","a","a"
"Chimacum Creek delta","Smith Cove, Terminal 91",-1.67075360225459,0.0948,0.514,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Thea Foss Waterway",-1.64702761968304,0.0996,0.5141,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Purdy, Burley Lagoon",-1.64329990456496,0.1003,0.5142,"No","a","a"
"Meyer's Point, Henderson Inlet","Skiff Point",1.66094871022258,0.0967,0.5143,"No","a","a"
"Eld Inlet","Tulalip Reservation",1.65898773181618,0.0971,0.5143,"No","a","a"
"Point Defiance Ferry","Purdy, Dexters",1.63937794775216,0.1011,0.5144,"No","a","a"
"Arroyo Beach","Purdy, Dexters",1.6712561999966,0.0947,0.5145,"No","a","a"
"Purdy, Dexters","Salmon Beach",-1.70605121356983,0.088,0.5145,"No","a","a"
"Edmonds Marina","Port Angeles Yacht Club",1.6483426616933,0.0993,0.5147,"No","a","a"
"Purdy, Dexters","Seattle Aquarium, Pier 59",-1.65114381819057,0.0987,0.5147,"No","a","a"
"Chuckanut, Clark's Point","Manchester, Stormwater Outfall",1.71193414878904,0.0869,0.5148,"No","a","a"
"Elliot Bay Myrtle Edwards","Tulalip Bay",1.67683898940809,0.0936,0.5148,"No","a","a"
"Cap Sante","Skiff Point",1.64722186137777,0.0995,0.5149,"No","a","a"
"Chambers Bay Park","Kingston Marina",1.69036338631861,0.091,0.515,"No","a","a"
"Chambers Bay Park","Madrona Pont",1.6785975158802,0.0932,0.515,"No","a","a"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Penrose Point State Park",1.68644142950581,0.0917,0.515,"No","a","a"
"Blair Waterway","Purdy, Dexters",1.6746755590674,0.094,0.515,"No","a","a"
"Edmonds Marina","Suquamish Stormwater Outfall",1.64329990456496,0.1003,0.5151,"No","a","a"
"Chimacum Creek delta","Discovery Bay",-1.70212925675702,0.0887,0.5154,"No","a","a"
"Salmon Beach","Silverdale, Dyes Inlet",-1.63937794775216,0.1011,0.5154,"No","a","a"
"Miller Creek","Thea Foss Waterway",-1.68010046345178,0.0929,0.5155,"No","a","a"
"Point Defiance Ferry","Silverdale, Dyes Inlet",-1.70605121356983,0.088,0.5156,"No","a","a"
"Cherry Point Aquatic Reserve, Conoco Phillips","Eld Inlet",-1.62369012050094,0.1044,0.5157,"No","a","a"
"Filucy Bay","Meyer's Point, Henderson Inlet",-1.70801219197623,0.0876,0.5157,"No","a","a"
"Edmonds Marina","Skiff Point",1.70997317038263,0.0873,0.5158,"No","a","a"
"Elliot Bay Myrtle Edwards","West Bay Park",1.64454715640039,0.1001,0.5158,"No","a","a"
"Kitsap St Boat Launch","Manchester, Stormwater Outfall",1.62172914209454,0.1049,0.5159,"No","a","a"
"Eagle Harbor Dr","Tulalip Reservation",1.6746755590674,0.094,0.516,"No","a","a"
"Purdy, Burley Lagoon","Tulalip Reservation",1.6785975158802,0.0932,0.516,"No","a","a"
"Chambers Bay Park","Filucy Bay",1.61976816368814,0.1053,0.5161,"No","a","a"
"Aiston Preserve","Kitsap St Boat Launch",-1.69036338631861,0.091,0.5161,"No","a","a"
