"Group1","Group2","Diff","Lower","Upper","P.adj","Significant","Group1_CLD","Group2_CLD"
"Broad Spit","Blair Waterway Two","-1.494627765","-12.913149190733","9.92389366073297","1","No","abcdefg","abcdef"
"Browns Point Lighthouse","Blair Waterway Two","-0.193748043499991","-7.41545508684986","7.02795899984988","1","No","abcdef","abcdef"
"Cap Sante","Blair Waterway Two","-1.49462776499999","-8.71633480834986","5.72707927834988","1","No","abcdefg","abcdef"
"Chambers Bay Park","Blair Waterway Two","4.40084841850002","-2.82085862484985","11.6225554618499","0.976782780812842","No","d","abcdef"
"Cherry Point Aquatic Reserve, Conoco Phillips","Blair Waterway Two","0.249104627249991","-6.97260241609988","7.47081167059986","1","No","abcdef","abcdef"
"Chimacum Creek delta","Blair Waterway Two","1.02409680175003","-6.19761024159984","8.2458038450999","1","No","abcde","abcdef"
"Chuckanut, Clark's Point","Blair Waterway Two","-2.87854236174998","-10.1002494050999","4.34316468159989","0.999999907309016","No","abcefg","abcdef"
"Commencement Bay Skookum","Blair Waterway Two","-2.269619939","-9.49132698234987","4.95208710434988","1","No","abcdefg","abcdef"
"Commencement Bay, Dick Gilmur Launch","Blair Waterway Two","-0.553565838749984","-7.77527288209986","6.66814120459989","1","No","abcdef","abcdef"
"Commencement Bay, Milwaukee Waterway","Blair Waterway Two","-0.808206124799979","-7.65931898023976","6.0429067306398","1","No","abcdef","abcdef"
"Des Moines Marina","Blair Waterway Two","3.04461211450001","-4.17709492884986","10.2663191578499","0.999999180269177","No","ade","abcdef"
"Discovery Bay","Blair Waterway Two","-1.41159288899999","-8.63329993234986","5.81011415434989","1","No","abcdef","abcdef"
"Donkey Creek Delta","Blair Waterway Two","-2.74015090199999","-9.96185794534986","4.48155614134989","0.999999987932853","No","abcdefg","abcdef"
"Eagle Harbor Dr","Blair Waterway Two","0.774992174499983","-6.44671486884989","7.99669921784986","1","No","abcde","abcdef"
"Eastsound, Fishing Bay","Blair Waterway Two","-8.69098366925002","-15.9126907125999","-1.46927662590014","0.00156702634865014","Yes","g","abcdef"
"Edmonds Ferry","Blair Waterway Two","-3.70889111999998","-10.9305981633499","3.51281592334989","0.99950959212435","No","abcfg","abcdef"
"Edmonds Marina","Blair Waterway Two","-2.04819360349999","-9.26990064684986","5.17351343984989","1","No","abcdefg","abcdef"
"Eld Inlet","Blair Waterway Two","-3.321395033","-10.5431020763499","3.90031201034987","0.999982340585835","No","abcefg","abcdef"
"Elliot Bay Myrtle Edwards","Blair Waterway Two","-0.741778223999973","-7.59289107943976","6.10933463143981","1","No","abcdef","abcdef"
"Elliott Bay, Harbor Island, Pier 17","Blair Waterway Two","-0.0276782922499859","-7.24938533559986","7.19402875109989","1","No","abcdef","abcdef"
"Everett Harbor","Blair Waterway Two","-1.79908897599999","-9.02079601934986","5.42261806734988","1","No","abcdefg","abcdef"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Blair Waterway Two","-2.10355018724999","-9.32525723059986","5.11815685609988","1","No","abcdefg","abcdef"
"Filucy Bay","Blair Waterway Two","-0.0276782917499911","-7.24938533509986","7.19402875159988","1","No","abcdef","abcdef"
"Friday Harbor","Blair Waterway Two","-2.3803331068","-9.23144596223978","4.47077974863979","0.999999999760453","No","abcdefg","abcdef"
"Gig Harbor Boat Launch","Blair Waterway Two","2.38033310775005","-4.84137393559982","9.60204015109992","0.999999999980521","No","abde","abcdef"
"Hood Canal Holly","Blair Waterway Two","-4.00412623416665","-10.5966126530611","2.58836018472779","0.978130390830916","No","bcfg","abcdef"
"Jamestown","Blair Waterway Two","-6.2921983678333","-12.8846847867277","0.300288051061139","0.0944406324834441","No","fg","abcdef"
"Kingston Marina","Blair Waterway Two","-1.02409680174999","-8.24580384509986","6.19761024159988","1","No","abcdef","abcdef"
"Kitsap St Boat Launch","Blair Waterway Two","-0.553565838749994","-7.77527288209987","6.66814120459988","1","No","abcdef","abcdef"
"Kopachuck State Park","Blair Waterway Two","-1.77141068424999","-8.99311772759987","5.45029635909988","1","No","abcdefg","abcdef"
"Lions Park","Blair Waterway Two","-2.38033310699999","-9.60204015034986","4.84137393634989","0.999999999980521","No","abcdefg","abcdef"
"Locust Beach","Blair Waterway Two","-3.764247704","-10.9859547473499","3.45745933934988","0.999270902951317","No","abcfg","abcdef"
"Madrona Pont","Blair Waterway Two","-1.16248826149999","-8.38419530484986","6.05921878184988","1","No","abcdef","abcdef"
"Manchester, Stormwater Outfall","Blair Waterway Two","-5.56333668000001","-12.7850437233499","1.65837036334987","0.592965460077604","No","cfg","abcdef"
"Maple Hollow Park","Blair Waterway Two","-1.82676726799999","-9.04847431134987","5.39493977534988","1","No","abcdefg","abcdef"
"Maristone Island","Blair Waterway Two","-3.505916979","-10.0984033978944","3.08656943989444","0.998775885959432","No","abcfg","abcdef"
"Meyer's Point, Henderson Inlet","Blair Waterway Two","-1.52230605674999","-8.74401310009986","5.69940098659989","1","No","abcdefg","abcdef"
"Miller Creek","Blair Waterway Two","-0.802670466499985","-8.02437750984986","6.41903657684989","1","No","abcdef","abcdef"
"Minter Bay","Blair Waterway Two","1.32855801375002","-5.89314902959985","8.55026505709989","1","No","abcde","abcdef"
"Mukilteo","Blair Waterway Two","-1.46694947274999","-8.68865651609987","5.75475757059988","1","No","abcdef","abcdef"
"N Avenue Park","Blair Waterway Two","-0.774992174499992","-7.99669921784987","6.44671486884988","1","No","abcdef","abcdef"
"North Camano","Blair Waterway Two","-1.99283701999999","-9.21454406334986","5.22887002334988","1","No","abcdefg","abcdef"
"Oak Bay County Park","Blair Waterway Two","-1.85444555999999","-9.07615260334986","5.36726148334988","1","No","abcdefg","abcdef"
"Penn Cove Reference","Blair Waterway Two","-5.56333668","-12.7850437233499","1.65837036334988","0.592965460077609","No","cfg","abcdef"
"Penrose Point State Park","Blair Waterway Two","-2.49995579792994e-10","-7.22170704359987","7.22170704309988","1","No","abcdef","abcdef"
"Point Defiance Ferry","Blair Waterway Two","-0.415174379249992","-7.63688142259987","6.80653266409988","1","No","abcdef","abcdef"
"Port Angeles Yacht Club","Blair Waterway Two","-1.25474923466666","-7.8472356535611","5.33773718422778","1","No","abcdef","abcdef"
"Purdy, Burley Lagoon","Blair Waterway Two","1.27320142825002","-5.94850561509986","8.49490847159989","1","No","abcde","abcdef"
"Purdy, Dexters","Blair Waterway Two","-0.304461211249988","-7.52616825459986","6.91724583209989","1","No","abcdef","abcdef"
"Raft Island Park","Blair Waterway Two","-4.51156158599998","-11.7332686293499","2.71014545734989","0.96429488228178","No","bcfg","abcdef"
"Reach Island","Blair Waterway Two","-1.93748043599999","-9.15918747934986","5.28422660734988","1","No","abcdefg","abcdef"
"Rich Passage","Blair Waterway Two","-1.05177509399999","-8.27348213734986","6.16993194934989","1","No","abcdef","abcdef"
"Rocky Point","Blair Waterway Two","-3.73656941175","-10.9582764550999","3.48513763159988","0.999400713932772","No","abcfg","abcdef"
"Salmon Bay, Commodore Park","Blair Waterway Two","-3.32139503299999","-10.5431020763499","3.90031201034988","0.999982340585835","No","abcefg","abcdef"
"Salmon Beach","Blair Waterway Two","0.138391459750014","-7.08331558359986","7.36009850309989","1","No","abcdef","abcdef"
"Seattle Aquarium, Pier 59","Blair Waterway Two","-0.332139502999988","-7.55384654634986","6.88956754034989","1","No","abcdef","abcdef"
"Shilshole Bay","Blair Waterway Two","-6.67046835799998","-13.8921754013499","0.551238685349891","0.140031275726642","No","fg","abcdef"
"Silverdale, Dyes Inlet","Blair Waterway Two","-3.76424770374999","-10.9859547470999","3.45745933959989","0.999270902952593","No","abcfg","abcdef"
"Skiff Point","Blair Waterway Two","-6.61511177375","-13.8368188170999","0.606595269599878","0.153719910895706","No","fg","abcdef"
"Smith Cove, Terminal 91","Blair Waterway Two","-2.60175944224999","-9.82346648559987","4.61994760109988","0.999999998746314","No","abcdefg","abcdef"
"South of Skunk Island","Blair Waterway Two","-1.57766264049999","-8.79936968384986","5.64404440284988","1","No","abcdefg","abcdef"
"Squaxin Island","Blair Waterway Two","-0.0276782919999903","-7.24938533534986","7.19402875134988","1","No","abcdef","abcdef"
"Suquamish, Stormwater Outfall","Blair Waterway Two","3.62585624375001","-3.59585079959986","10.8475632870999","0.999738545544257","No","de","abcdef"
"Thea Foss Waterway","Blair Waterway Two","0.874634025200008","-5.97647883023977","7.72574688063979","1","No","abcde","abcdef"
"Three Tree Point","Blair Waterway Two","-0.99641850999999","-8.21812555334986","6.22528853334988","1","No","abcdef","abcdef"
"Tulalip Bay","Blair Waterway Two","0.369043892500009","-6.22344252639443","6.96153031139445","1","No","abcde","abcdef"
"Tulalip Reservation","Blair Waterway Two","-1.63301922449999","-8.85472626784986","5.58868781884988","1","No","abcdefg","abcdef"
"West Bay Park","Blair Waterway Two","-1.88212385174999","-9.10383089509986","5.33958319159988","1","No","abcdefg","abcdef"
"Williams Olson Park","Blair Waterway Two","-4.12406549924999","-11.3457725425999","3.09764154409989","0.99354009842134","No","abcfg","abcdef"
"Broad Spit","Brackenwood Lane","-1.09790558041657","-8.89824070505261","6.70242954421946","1","No","abcdefg","abcfg"
"Broad Spit","Brackenwood Lane","2.62943773425003","-8.78908369148294","14.047959159983","1","No","abcdefg","abcfg"
"Browns Point Lighthouse","Brackenwood Lane","3.93031745575004","-3.29138958759984","11.1520244990999","0.997836042316659","No","abcdef","abcfg"
"Cap Sante","Brackenwood Lane","2.62943773425004","-4.59226930909983","9.85114477759991","0.999999997989902","No","abcdefg","abcfg"
"Chambers Bay Park","Brackenwood Lane","8.52491391775005","1.30320687440017","15.7466209610999","0.00241977501315738","Yes","d","abcfg"
"Cherry Point Aquatic Reserve, Conoco Phillips","Brackenwood Lane","4.37317012650002","-2.84853691684985","11.5948771698499","0.979293241202","No","abcdef","abcfg"
"Chimacum Creek delta","Brackenwood Lane","5.14816230100006","-2.07354474234981","12.3698693443499","0.790973971816147","No","abcde","abcfg"
"Chuckanut, Clark's Point","Brackenwood Lane","1.24552313750005","-5.97618390584983","8.46723018084992","1","No","abcefg","abcfg"
"Commencement Bay Skookum","Brackenwood Lane","1.85444556025003","-5.36726148309984","9.07615260359991","1","No","abcdefg","abcfg"
"Commencement Bay, Dick Gilmur Launch","Brackenwood Lane","3.57049966050004","-3.65120738284983","10.7922067038499","0.999832136398594","No","abcdef","abcfg"
"Commencement Bay, Milwaukee Waterway","Brackenwood Lane","3.31585937445005","-3.53525348098973","10.1669722298898","0.999911011767082","No","abcdef","abcfg"
"Des Moines Marina","Brackenwood Lane","7.16867761375004","-0.053029429599837","14.3903846570999","0.0556221057867572","No","ade","abcfg"
"Discovery Bay","Brackenwood Lane","2.71247261025004","-4.50923443309983","9.93417965359991","0.999999992182097","No","abcdef","abcfg"
"Donkey Creek Delta","Brackenwood Lane","1.38391459725004","-5.83779244609983","8.60562164059991","1","No","abcdefg","abcfg"
"Eagle Harbor Dr","Brackenwood Lane","4.89905767375001","-2.32264936959986","12.1207647170999","0.881189437355048","No","abcde","abcfg"
"Eastsound, Fishing Bay","Brackenwood Lane","-4.56691816999999","-11.7886252133499","2.65478887334989","0.956409718483586","No","g","abcfg"
"Edmonds Ferry","Brackenwood Lane","0.415174379250046","-6.80653266409983","7.63688142259992","1","No","abcfg","abcfg"
"Edmonds Marina","Brackenwood Lane","2.07587189575004","-5.14583514759983","9.29757893909992","1","No","abcdefg","abcfg"
"Eld Inlet","Brackenwood Lane","0.802670466250027","-6.41903657709985","8.0243775095999","1","No","abcefg","abcfg"
"Elliot Bay Myrtle Edwards","Brackenwood Lane","3.38228727525006","-3.46882558018973","10.2334001306898","0.999839216604622","No","abcdef","abcfg"
"Elliott Bay, Harbor Island, Pier 17","Brackenwood Lane","4.09638720700004","-3.12531983634983","11.3180942503499","0.99441501080067","No","abcdef","abcfg"
"Everett Harbor","Brackenwood Lane","2.32497652325004","-4.89673052009983","9.54668356659991","1","No","abcdefg","abcfg"
"Fidalgo Bay Aq Reserve, Weaverling Spit","Brackenwood Lane","2.02051531200004","-5.20119173134983","9.24222235534991","1","No","abcdefg","abcfg"
"Filucy Bay","Brackenwood Lane","4.09638720750004","-3.12531983584984","11.3180942508499","0.994415010785814","No","abcdef","abcfg"
"Friday Harbor","Brackenwood Lane","1.74373239245003","-5.10738046298975","8.59484524788981","1","No","abcdefg","abcfg"
"Gig Harbor Boat Launch","Brackenwood Lane","6.50439860700008","-0.717308436349795","13.72610565035","0.1841275591778","No","abde","abcfg"
"Hood Canal Holly","Brackenwood Lane","0.119939265083381","-6.47254715381106","6.71242568397782","1","No","bcfg","abcfg"
"Jamestown","Brackenwood Lane","-2.16813286858327","-8.76061928747771","4.42435355031117","0.99999999998255","No","fg","abcfg"
"Kingston Marina","Brackenwood Lane","3.09996869750004","-4.12173834584984","10.3216757408499","0.999998402329472","No","abcdef","abcfg"
"Kitsap St Boat Launch","Brackenwood Lane","3.57049966050003","-3.65120738284984","10.7922067038499","0.999832136398594","No","abcdef","abcfg"
"Kopachuck State Park","Brackenwood Lane","2.35265481500004","-4.86905222834984","9.57436185834991","0.99999999998905","No","abcdefg","abcfg"
"Lions Park","Brackenwood Lane","1.74373239225004","-5.47797465109983","8.96543943559991","1","No","abcdefg","abcfg"
"Locust Beach","Brackenwood Lane","0.359817795250032","-6.86188924809984","7.5815248385999","1","No","abcfg","abcfg"
"Madrona Pont","Brackenwood Lane","2.96157723775004","-4.26012980559983","10.1832842810999","0.999999714692122","No","abcdef","abcfg"
"Manchester, Stormwater Outfall","Brackenwood Lane","-1.43927118074998","-8.66097822409985","5.7824358625999","1","No","cfg","abcfg"
"Maple Hollow Park","Brackenwood Lane","2.29729823125004","-4.92440881209984","9.51900527459991","1","No","abcdefg","abcfg"
"Maristone Island","Brackenwood Lane","0.618148520250031","-5.97433789864441","7.21063493914447","1","No","abcfg","abcfg"
"Meyer's Point, Henderson Inlet","Brackenwood Lane","2.60175944250004","-4.61994760084983","9.82346648584992","0.999999998746314","No","abcdefg","abcfg"
"Miller Creek","Brackenwood Lane","3.32139503275004","-3.90031201059983","10.5431020760999","0.999982340585879","No","abcdef","abcfg"
"Minter Bay","Brackenwood Lane","5.45262351300005","-1.76908353034983","12.6743305563499","0.649285750159858","No","abcde","abcfg"
"Mukilteo","Brackenwood Lane","2.65711602650004","-4.56459101684984","9.87882306984991","0.999999996808582","No","abcdef","abcfg"
"N Avenue Park","Brackenwood Lane","3.34907332475004","-3.87263371859984","10.5707803680999","0.999976810611261","No","abcdef","abcfg"
"North Camano","Brackenwood Lane","2.13122847925004","-5.09047856409983","9.35293552259991","1","No","abcdefg","abcfg"
"Oak Bay County Park","Brackenwood Lane","2.26961993925004","-4.95208710409984","9.49132698259991","1","No","abcdefg","abcfg"
"Penn Cove Reference","Brackenwood Lane","-1.43927118074997","-8.66097822409984","5.7824358625999","1","No","cfg","abcfg"
"Penrose Point State Park","Brackenwood Lane","4.12406549900003","-3.09764154434984","11.3457725423499","0.993540098429731","No","abcdef","abcfg"
"Point Defiance Ferry","Brackenwood Lane","3.70889112000004","-3.51281592334984","10.9305981633499","0.99950959212435","No","abcdef","abcfg"
"Port Angeles Yacht Club","Brackenwood Lane","2.86931626458337","-3.72317015431107","9.46180268347781","0.999997361701482","No","abcdef","abcfg"
"Purdy, Burley Lagoon","Brackenwood Lane","5.39726692750004","-1.82444011584983","12.6189739708499","0.676820776341066","No","abcde","abcfg"
"Purdy, Dexters","Brackenwood Lane","3.81960428800004","-3.40210275534983","11.0413113313499","0.998934739887078","No","abcdef","abcfg"
"Raft Island Park","Brackenwood Lane","-0.387496086749955","-7.60920313009983","6.83421095659992","1","No","bcfg","abcfg"
"Reach Island","Brackenwood Lane","2.18658506325004","-5.03512198009984","9.40829210659991","1","No","abcdefg","abcfg"
"Rich Passage","Brackenwood Lane","3.07229040525004","-4.14941663809983","10.2939974485999","0.999998851546834","No","abcdef","abcfg"
"Rocky Point","Brackenwood Lane","0.387496087500033","-6.83421095584984","7.60920313084991","1","No","abcfg","abcfg"
"Salmon Bay, Commodore Park","Brackenwood Lane","0.802670466250039","-6.41903657709983","8.02437750959991","1","No","abcefg","abcfg"
"Salmon Beach","Brackenwood Lane","4.26245695900004","-2.95925008434983","11.4841640023499","0.987273060400859","No","abcdef","abcfg"
