"Grouping_Variable","Metric","Analyte","Spearman_Rho","P_Value"
"geo_group","ci_pollution","a12",0.3,0.683333333333333
"geo_group","ci_pollution","a13",0.3,0.683333333333333
"geo_group","ci_pollution","a14",0.3,0.683333333333333
"geo_group","ci_pollution","a15",0.2,0.783333333333333
"geo_group","ci_pollution","a16",0.3,0.683333333333333
"geo_group","ci_pollution","a17",0.3,0.683333333333333
"geo_group","ci_pollution","a18",0.3,0.683333333333333
"geo_group","ci_pollution","a19",0.3,0.683333333333333
"geo_group","ci_pollution","a20",0.3,0.683333333333333
"geo_group","ci_pollution","a21",-0.2,0.783333333333333
"geo_group","ci_pollution","a22",0,1
"geo_group","ci_pollution","a23",0.3,0.683333333333333
"geo_group","ci_pollution","a24",-0.2,0.783333333333333
"geo_group","ci_pollution","a25",-0.2,0.783333333333333
"geo_group","ci_pollution","a26",0,1
"geo_group","ci_pollution","a27",-0.2,0.783333333333333
"geo_group","ci_pollution","a28",-0.2,0.783333333333333
"geo_group","ci_pollution","a29",0,1
"geo_group","ci_pollution","a30",-0.2,0.783333333333333
"geo_group","ci_pollution","a31",0.3,0.683333333333333
"geo_group","ci_pollution","a32",0.7,0.233333333333333
"geo_group","ci_pollution","a33",0.8,0.133333333333333
"geo_group","ci_pollution","a34",0.3,0.683333333333333
"geo_group","ci_pollution","a35",0.3,0.683333333333333
"geo_group","ci_pollution","a36",0.3,0.683333333333333
"geo_group","ci_pollution","a37",0.6,0.35
"geo_group","ci_pollution","a38",-0.2,0.783333333333333
"geo_group","ci_pollution","a39",0.3,0.683333333333333
"geo_group","ci_pollution","a40",-0.6,0.35
"geo_group","ci_pollution","a41",0.3,0.683333333333333
"geo_group","ci_pollution","a42",0.3,0.683333333333333
"geo_group","ci_pollution","a43",0.3,0.683333333333333
"geo_group","ci_pollution","a44",0.3,0.683333333333333
"geo_group","ci_pollution","a45",0.3,0.683333333333333
"geo_group","ci_pollution","a46",0.3,0.683333333333333
"geo_group","ci_pollution","a47",0.3,0.683333333333333
"geo_group","ci_pollution","a48",0.3,0.683333333333333
"geo_group","ci_pollution","a49",0.3,0.683333333333333
"geo_group","ci_pollution","a50",-0.1,0.95
"geo_group","ci_pollution","a51",-0.2,0.783333333333333
"geo_group","ci_pollution","a52",0.2,0.783333333333333
"geo_group","ci_pollution","a53",0.7,0.233333333333333
"geo_group","ci_pollution","a54",0.1,0.95
"geo_group","ci_pollution","a55",0.2,0.783333333333333
"geo_group","ci_pollution","a56",0.2,0.783333333333333
"geo_group","ci_pollution","a57",0,1
"geo_group","ci_pollution","a58",0.7,0.233333333333333
"geo_group","ci_pollution","a59",0.3,0.683333333333333
"geo_group","ci_pollution","a60",-0.1,0.95
"geo_group","ci_pollution","a61",0.1,0.95
"geo_group","ci_pollution","a62",0,1
"geo_group","ci_pollution","a63",0.3,0.683333333333333
"geo_group","ci_pollution","a64",-0.5,0.45
"geo_group","ci_pollution","a65",0.3,0.683333333333333
"geo_group","ci_pollution","a66",0.3,0.683333333333333
"geo_group","ci_pollution","a67",0.3,0.683333333333333
"geo_group","ci_pollution","a68",0.3,0.683333333333333
"geo_group","ci_pollution","a69",0.4,0.516666666666667
"geo_group","ci_pollution","a70",0.3,0.683333333333333
"geo_group","ci_pollution","a71",0.3,0.683333333333333
"geo_group","ci_pollution","a72",-0.5,0.45
"geo_group","ci_pollution","a73",0.3,0.683333333333333
"geo_group","ci_pollution","a74",0.1,0.95
"geo_group","ci_pollution","a75",0.3,0.683333333333333
"geo_group","ci_pollution","a76",0.2,0.783333333333333
"geo_group","ci_pollution","a77",-0.1,0.95
"geo_group","ci_pollution","a78",0.2,0.783333333333333
"geo_group","ci_pollution","a80",0.2,0.783333333333333
"geo_group","ci_pollution","a81",0.3,0.683333333333333
"geo_group","ci_pollution","a82",0.2,0.783333333333333
"geo_group","ci_pollution","a83",0.2,0.783333333333333
"geo_group","ci_pollution","a84",0.2,0.783333333333333
"geo_group","ci_pollution","a85",0.1,0.95
"geo_group","ci_pollution","a86",0.2,0.783333333333333
"geo_group","ci_pollution","a87",0.1,0.95
"geo_group","ci_pollution","a88",0.2,0.783333333333333
"geo_group","ci_pollution","a89",0.2,0.783333333333333
"geo_group","ci_pollution","a90",0.2,0.783333333333333
"geo_group","ci_pollution","a91",0.2,0.783333333333333
"geo_group","ci_pollution","a92",0.2,0.783333333333333
"geo_group","ci_pollution","a93",0.2,0.783333333333333
"geo_group","ci_pollution","a94",0.1,0.95
"geo_group","ci_pollution","a95",0.2,0.783333333333333
"geo_group","ci_pollution","a96",0.1,0.95
"geo_group","ci_pollution","a97",0.2,0.783333333333333
"geo_group","ci_pollution","a98",0.1,0.95
"geo_group","ci_pollution","a99",0.2,0.783333333333333
"geo_group","ci_pollution","a100",0.1,0.95
"geo_group","ci_pollution","a101",0.1,0.95
"geo_group","ci_pollution","a102",0.1,0.95
"geo_group","ci_pollution","a103",0.2,0.783333333333333
"geo_group","ci_pollution","a104",-0.3,0.683333333333333
"geo_group","ci_pollution","a105",-0.3,0.683333333333333
"geo_group","ci_pollution","a106",0.1,0.95
"geo_group","ci_pollution","a107",0,1
"geo_group","ci_pollution","a108",0.3,0.683333333333333
"geo_group","ci_pollution","a109",0.1,0.95
"geo_group","ci_pollution","a110",-0.6,0.35
"geo_group","ci_pollution","a111",0.1,0.95
"geo_group","ci_pollution","a112",0.2,0.783333333333333
"geo_group","ci_pollution","a113",0.3,0.683333333333333
"geo_group","ci_pollution","a114",0.1,0.95
"geo_group","ci_pollution","a115",0.5,0.45
"geo_group","ci_pollution","a116",0.1,0.95
"geo_group","ci_pollution","a117",0.2,0.783333333333333
"geo_group","ci_pollution","a118",0.2,0.783333333333333
"geo_group","ci_pollution","a119",0.3,0.683333333333333
"geo_group","ci_pollution","a120",0.1,0.95
"geo_group","ci_pollution","a121",0.5,0.45
"geo_group","ci_pollution","a122",0.2,0.783333333333333
"geo_group","ci_pollution","a123",0.1,0.95
"geo_group","ci_pollution","a124",0.2,0.783333333333333
"geo_group","ci_pollution","a125",0.1,0.95
"geo_group","ci_pollution","a126",0.2,0.783333333333333
"geo_group","ci_pollution","a127",0.1,0.95
"geo_group","ci_pollution","a128",0.2,0.783333333333333
"geo_group","ci_pollution","a129",0.4,0.516666666666667
"geo_group","ci_pollution","a130",-0.6,0.35
"geo_group","ci_pollution","a131",-0.7,0.233333333333333
"geo_group","shell_thickness","a1",0.5,0.45
"geo_group","shell_thickness","a2",-0.4,0.516666666666667
"geo_group","shell_thickness","a3",0.1,0.95
"geo_group","shell_thickness","a4",0.3,0.683333333333333
"geo_group","shell_thickness","a5",0.6,0.35
"geo_group","shell_thickness","a6",0.1,0.95
"geo_group","shell_thickness","a7",0.1,0.95
"geo_group","shell_thickness","a8",0.1,0.95
"geo_group","shell_thickness","a9",0.1,0.95
"geo_group","shell_thickness","a10",0.1,0.95
"geo_group","shell_thickness","a11",0.5,0.45
"geo_group","shell_thickness","a12",0.1,0.95
"geo_group","shell_thickness","a13",0.1,0.95
"geo_group","shell_thickness","a14",0.1,0.95
"geo_group","shell_thickness","a15",0.5,0.45
"geo_group","shell_thickness","a16",-0.1,0.95
"geo_group","shell_thickness","a17",0.1,0.95
"geo_group","shell_thickness","a18",0.1,0.95
"geo_group","shell_thickness","a19",0.1,0.95
"geo_group","shell_thickness","a20",0.1,0.95
"geo_group","shell_thickness","a21",0.1,0.95
"geo_group","shell_thickness","a22",0.6,0.35
"geo_group","shell_thickness","a23",0.1,0.95
"geo_group","shell_thickness","a24",0.1,0.95
"geo_group","shell_thickness","a25",0.1,0.95
"geo_group","shell_thickness","a26",-0.3,0.683333333333333
"geo_group","shell_thickness","a27",0.1,0.95
"geo_group","shell_thickness","a28",0.1,0.95
"geo_group","shell_thickness","a29",-0.3,0.683333333333333
"geo_group","shell_thickness","a30",0.1,0.95
"geo_group","shell_thickness","a31",0.1,0.95
"geo_group","shell_thickness","a32",-0.4,0.516666666666667
"geo_group","shell_thickness","a33",0,1
"geo_group","shell_thickness","a34",0.1,0.95
"geo_group","shell_thickness","a35",0.1,0.95
"geo_group","shell_thickness","a36",-0.5,0.45
"geo_group","shell_thickness","a37",-0.3,0.683333333333333
"geo_group","shell_thickness","a38",0.1,0.95
"geo_group","shell_thickness","a39",-0.5,0.45
"geo_group","shell_thickness","a40",0.2,0.783333333333333
"geo_group","shell_thickness","a41",0.1,0.95
"geo_group","shell_thickness","a42",0.1,0.95
"geo_group","shell_thickness","a43",0.1,0.95
"geo_group","shell_thickness","a44",0.1,0.95
"geo_group","shell_thickness","a45",0.1,0.95
"geo_group","shell_thickness","a46",0.1,0.95
"geo_group","shell_thickness","a47",0.1,0.95
"geo_group","shell_thickness","a48",0.1,0.95
"geo_group","shell_thickness","a49",0.1,0.95
"geo_group","shell_thickness","a50",-0.7,0.233333333333333
"geo_group","shell_thickness","a51",-0.6,0.35
"geo_group","shell_thickness","a52",0.5,0.45
"geo_group","shell_thickness","a53",-0.1,0.95
"geo_group","shell_thickness","a54",0.3,0.683333333333333
"geo_group","shell_thickness","a55",0.5,0.45
"geo_group","shell_thickness","a56",0.5,0.45
"geo_group","shell_thickness","a57",0.6,0.35
"geo_group","shell_thickness","a58",-0.1,0.95
"geo_group","shell_thickness","a59",0.1,0.95
"geo_group","shell_thickness","a60",0.3,0.683333333333333
"geo_group","shell_thickness","a61",0.3,0.683333333333333
"geo_group","shell_thickness","a62",0.6,0.35
"geo_group","shell_thickness","a63",0.1,0.95
"geo_group","shell_thickness","a64",0.4,0.516666666666667
"geo_group","shell_thickness","a65",0.1,0.95
"geo_group","shell_thickness","a66",0.1,0.95
"geo_group","shell_thickness","a67",0.1,0.95
"geo_group","shell_thickness","a68",0.1,0.95
"geo_group","shell_thickness","a69",-0.2,0.783333333333333
"geo_group","shell_thickness","a70",0.1,0.95
"geo_group","shell_thickness","a71",0.1,0.95
"geo_group","shell_thickness","a72",0.4,0.516666666666667
"geo_group","shell_thickness","a73",0.1,0.95
"geo_group","shell_thickness","a74",0.8,0.133333333333333
"geo_group","shell_thickness","a75",0.1,0.95
"geo_group","shell_thickness","a76",0.1,0.95
"geo_group","shell_thickness","a77",0.3,0.683333333333333
"geo_group","shell_thickness","a78",0.1,0.95
"geo_group","shell_thickness","a80",0.1,0.95
"geo_group","shell_thickness","a81",-0.1,0.95
"geo_group","shell_thickness","a82",0.1,0.95
"geo_group","shell_thickness","a83",0.1,0.95
"geo_group","shell_thickness","a84",0.1,0.95
"geo_group","shell_thickness","a85",0,1
"geo_group","shell_thickness","a86",0.1,0.95
"geo_group","shell_thickness","a87",0,1
"geo_group","shell_thickness","a88",0.1,0.95
"geo_group","shell_thickness","a89",0.1,0.95
"geo_group","shell_thickness","a90",0.1,0.95
"geo_group","shell_thickness","a91",0.1,0.95
"geo_group","shell_thickness","a92",0.1,0.95
"geo_group","shell_thickness","a93",0.5,0.45
"geo_group","shell_thickness","a94",0,1
"geo_group","shell_thickness","a95",0.1,0.95
"geo_group","shell_thickness","a96",0,1
"geo_group","shell_thickness","a97",0.1,0.95
"geo_group","shell_thickness","a98",0,1
"geo_group","shell_thickness","a99",0.1,0.95
"geo_group","shell_thickness","a100",0,1
"geo_group","shell_thickness","a101",0,1
"geo_group","shell_thickness","a102",0,1
"geo_group","shell_thickness","a103",0.1,0.95
"geo_group","shell_thickness","a104",0.1,0.95
"geo_group","shell_thickness","a105",0.1,0.95
"geo_group","shell_thickness","a106",0,1
"geo_group","shell_thickness","a107",-0.9,0.0833333333333333
"geo_group","shell_thickness","a108",-0.4,0.516666666666667
"geo_group","shell_thickness","a109",0,1
"geo_group","shell_thickness","a110",0.3,0.683333333333333
"geo_group","shell_thickness","a111",0,1
"geo_group","shell_thickness","a112",0.1,0.95
"geo_group","shell_thickness","a113",-0.4,0.516666666666667
"geo_group","shell_thickness","a114",0,1
"geo_group","shell_thickness","a115",0.6,0.35
"geo_group","shell_thickness","a116",0,1
"geo_group","shell_thickness","a117",0.1,0.95
"geo_group","shell_thickness","a118",0.1,0.95
"geo_group","shell_thickness","a119",-0.4,0.516666666666667
"geo_group","shell_thickness","a120",0.8,0.133333333333333
"geo_group","shell_thickness","a121",0.3,0.683333333333333
"geo_group","shell_thickness","a122",0.1,0.95
"geo_group","shell_thickness","a123",0,1
"geo_group","shell_thickness","a124",0.1,0.95
"geo_group","shell_thickness","a125",0.8,0.133333333333333
"geo_group","shell_thickness","a126",0.1,0.95
"geo_group","shell_thickness","a127",0,1
"geo_group","shell_thickness","a128",0.1,0.95
"geo_group","shell_thickness","a129",-0.3,0.683333333333333
"geo_group","shell_thickness","a130",0.3,0.683333333333333
"geo_group","shell_thickness","a131",-0.6,0.35
"reporting_area","p450","a1",-0.285714285714286,0.500793650793651
"reporting_area","p450","a2",-0.595238095238095,0.132291666666667
"reporting_area","p450","a3",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a4",-0.404761904761905,0.326835317460317
"reporting_area","p450","a5",-0.523809523809524,0.196626984126984
"reporting_area","p450","a6",-0.619047619047619,0.114980158730159
"reporting_area","p450","a7",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a8",-0.619047619047619,0.114980158730159
"reporting_area","p450","a9",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a10",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a11",-0.0476190476190476,0.934871031746032
"reporting_area","p450","a12",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a13",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a14",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a15",-0.333333333333333,0.427876984126984
"reporting_area","p450","a16",-0.333333333333333,0.427876984126984
"reporting_area","p450","a17",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a18",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a19",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a20",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a21",-0.142857142857143,0.75203373015873
"reporting_area","p450","a22",-0.642857142857143,0.0961805555555556
"reporting_area","p450","a23",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a24",-0.142857142857143,0.75203373015873
"reporting_area","p450","a25",-0.142857142857143,0.75203373015873
"reporting_area","p450","a26",-0.0714285714285714,0.881994047619048
"reporting_area","p450","a27",0.0238095238095238,0.976785714285714
"reporting_area","p450","a28",-0.214285714285714,0.619097222222222
"reporting_area","p450","a29",-0.119047619047619,0.793005952380952
"reporting_area","p450","a30",0.0238095238095238,0.976785714285714
"reporting_area","p450","a31",-0.714285714285714,0.0575892857142857
"reporting_area","p450","a32",-0.5,0.216170634920635
"reporting_area","p450","a33",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a34",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a35",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a36",0.119047619047619,0.793005952380952
"reporting_area","p450","a37",-0.261904761904762,0.53640873015873
"reporting_area","p450","a38",0.0238095238095238,0.976785714285714
"reporting_area","p450","a39",0.19047619047619,0.664583333333333
"reporting_area","p450","a40",0.214285714285714,0.619097222222222
"reporting_area","p450","a41",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a42",-0.619047619047619,0.114980158730159
"reporting_area","p450","a43",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a44",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a45",-0.619047619047619,0.114980158730159
"reporting_area","p450","a46",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a47",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a48",-0.619047619047619,0.114980158730159
"reporting_area","p450","a49",-0.690476190476191,0.0693948412698413
"reporting_area","p450","a50",-0.452380952380952,0.267460317460317
"reporting_area","p450","a51",-0.428571428571429,0.299206349206349
"reporting_area","p450","a52",-0.761904761904762,0.0367559523809524
"reporting_area","p450","a53",-0.19047619047619,0.664583333333333
"reporting_area","p450","a54",-0.119047619047619,0.793005952380952
"reporting_area","p450","a55",-0.380952380952381,0.359871031746032
"reporting_area","p450","a56",-0.30952380952381,0.461805555555556
"reporting_area","p450","a57",-0.30952380952381,0.461805555555556
"reporting_area","p450","a58",-0.285714285714286,0.500793650793651
"reporting_area","p450","a59",-0.619047619047619,0.114980158730159
"reporting_area","p450","a60",-0.214285714285714,0.619097222222222
"reporting_area","p450","a61",-0.261904761904762,0.53640873015873
"reporting_area","p450","a62",-0.285714285714286,0.500793650793651
"reporting_area","p450","a63",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a64",-0.214285714285714,0.619097222222222
"reporting_area","p450","a65",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a66",-0.619047619047619,0.114980158730159
"reporting_area","p450","a67",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a68",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a69",-0.761904761904762,0.0367559523809524
"reporting_area","p450","a70",-0.785714285714286,0.0279265873015873
"reporting_area","p450","a71",-0.666666666666667,0.0830853174603175
"reporting_area","p450","a72",-0.380952380952381,0.359871031746032
"reporting_area","p450","a73",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a74",-0.642857142857143,0.0961805555555556
"reporting_area","p450","a75",-0.738095238095238,0.0458333333333333
"reporting_area","p450","a76",-0.19047619047619,0.664583333333333
"reporting_area","p450","a77",-0.30952380952381,0.461805555555556
"reporting_area","p450","a78",0.0952380952380952,0.840128968253968
"reporting_area","p450","a80",-0.619047619047619,0.114980158730159
"reporting_area","p450","a81",-0.761904761904762,0.0367559523809524
"reporting_area","p450","a82",-0.547619047619048,0.170982142857143
"reporting_area","p450","a83",-0.380952380952381,0.359871031746032
"reporting_area","p450","a84",-0.5,0.216170634920635
"reporting_area","p450","a85",-0.380952380952381,0.359871031746032
"reporting_area","p450","a86",-0.523809523809524,0.196626984126984
"reporting_area","p450","a87",-0.428571428571429,0.299206349206349
"reporting_area","p450","a88",-0.380952380952381,0.359871031746032
"reporting_area","p450","a89",-0.452380952380952,0.267460317460317
"reporting_area","p450","a90",-0.5,0.216170634920635
"reporting_area","p450","a91",-0.5,0.216170634920635
"reporting_area","p450","a92",-0.5,0.216170634920635
"reporting_area","p450","a93",-0.333333333333333,0.427876984126984
"reporting_area","p450","a94",-0.523809523809524,0.196626984126984
"reporting_area","p450","a95",-0.571428571428572,0.151140873015873
"reporting_area","p450","a96",-0.595238095238095,0.132291666666667
"reporting_area","p450","a97",-0.523809523809524,0.196626984126984
"reporting_area","p450","a98",-0.476190476190476,0.243055555555556
"reporting_area","p450","a99",-0.476190476190476,0.243055555555556
"reporting_area","p450","a100",-0.523809523809524,0.196626984126984
"reporting_area","p450","a101",-0.476190476190476,0.243055555555556
"reporting_area","p450","a102",-0.428571428571429,0.299206349206349
"reporting_area","p450","a103",-0.571428571428572,0.151140873015873
"reporting_area","p450","a104",-0.404761904761905,0.326835317460317
"reporting_area","p450","a105",-0.595238095238095,0.132291666666667
"reporting_area","p450","a106",-0.595238095238095,0.132291666666667
"reporting_area","p450","a107",-0.19047619047619,0.664583333333333
"reporting_area","p450","a108",-0.357142857142857,0.389384920634921
"reporting_area","p450","a109",-0.619047619047619,0.114980158730159
"reporting_area","p450","a110",-0.595238095238095,0.132291666666667
"reporting_area","p450","a111",-0.523809523809524,0.196626984126984
"reporting_area","p450","a112",-0.523809523809524,0.196626984126984
"reporting_area","p450","a113",-0.476190476190476,0.243055555555556
"reporting_area","p450","a114",-0.476190476190476,0.243055555555556
"reporting_area","p450","a115",-0.547619047619048,0.170982142857143
"reporting_area","p450","a116",-0.428571428571429,0.299206349206349
"reporting_area","p450","a117",-0.5,0.216170634920635
